feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
65,50000,fluorine,0.8,4.295993985608421,"[#6](:,-[#7]:,-[#6]):,-[#6]:,-[#6]:,-[#6]-,:[#6]",7,Clc1ccc2c(c1)N[C@H](c1cccc3nccnc13)N1CC[NH+]=C21 | Cc1ccc(NC(=O)C2C[C@H](C)O[C@@H](C)C2)cc1C(F)(F)F | O=C(C[NH+](Cc1cccs1)C[C@H]1CCCO1)Nc1ccc(Cl)cc1C(F)(F)F | O=C(CCNC(=O)c1ccco1)Nc1ccc(NC(=O)c2ccco2)cc1C(F)(F)F | C[C@@H]([NH2+][C@H](CCO)c1ccccc1)c1nc2ccccc2n1C(F)F
294,50000,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,CCOC(=O)[C@@H]1CCC[NH+](C[C@@H](O)CO[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)C1 | COc1cc(C(=O)N(C)C)ccc1NC(=O)N[C@H]1C[C@H]2C[C@@H]1[C@H]1CCC[C@H]21 | C[C@H]1[C@@H]2[C@@H](O)[C@@H]([C@H](C)C(=O)NCc3ccco3)CC[C@@]2(C)CC[C@@H]1NC(=O)C1CCCCC1 | C[C@H]1[C@@H]2[C@@H](O)[C@@H]([C@H](C)C(=O)NC3CCCCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)Cc1ccccc1 | N#C[C@H]1C(=O)Nc2nc(N3CCC(C(N)=O)CC3)[nH]c(=O)c2[C@@H]1/C=C/c1ccccc1
556,50000,amide,0.95,1.5620889239673768,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-[#7]-[#6]:,-[#6]",8,CC(=O)N(CCc1ccccc1)CC(=O)Nc1ccc(-c2nnn[n-]2)cc1 | CC(=O)N(CCc1ccccc1)CC(=O)NC[C@H](C)C[C@@H](C)O | CC(=O)N(CCc1ccccc1)CC(=O)N1CC[C@H](C)[C@@H](O)C1 | COc1ccc(C[NH+](C)CC(=O)Nc2ccc(C#N)cc2)c(OC)c1 | CSc1ccc(C[NH+](C)CC(=O)Nc2ccc(NC(C)=O)cc2)cc1
403,50000,aliphatic_ring,0.95,1.4952623791985393,"[#6](-,:[#6]-,:[#6]-,:[#6])-,:[#6]-,:[#7]",6,NCC1([NH+]2CC3(CCCCCC3)C2)CCCC1 | Oc1cccc(CN2CC3(CCCC3)[NH2+]C[C@@H]2C2CC2)c1 | COc1ccc2[nH]cc([C@@H](C)NCCC3=CCOCC3)c2c1 | COc1ccc(CN2CCC3(CC2)OC[C@@H](C)O3)c(O)c1 | CNc1ccnc(N2CCC3(CC2)c2nc[nH]c2CCN3C(=O)COC)n1
481,50000,halogen_any,1.0,3.0312215822976656,"[#6]:,-[#6]:,-[#6]:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",8,CC(C)CCn1c(SCC(=O)Nc2ccccc2Cl)nc2c(oc3ccccc32)c1=O | CC(C)[C@H](NC(=O)c1ccccc1F)C(=O)NCCc1nnc2ccccn12 | CC(C)[C@H](NC(=O)c1ccccc1F)C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1 | O=C(COC(=O)CNC(=O)c1ccccc1F)Nc1cccc(C(F)(F)F)c1 | CC(C)[C@@H](NC(=O)c1ccccc1F)C(=O)NCCN1CCN(Cc2ccccc2)CC1
239,50000,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,CCCOc1cccc(CN2CCN(C[C@H]3CCCC[NH+]3C)CC2)c1 | c1ccc(N2CCN(C[C@@H]3CCC[NH+](Cc4ccoc4)C3)CC2)nc1 | CC(C)CN1CCN(C[C@@H]2CCC[C@@H](C)C2)CC1 | C[C@@](CO)(NC(=O)Nc1cc(F)cc(Br)c1)C1CC1 | C1CCCC([NH2+]C[C@H]2C[NH+]3CCN2CC3)CCC1
326,50000,ether,0.95,2.021878857532031,"[#6]1:[#6]:[#6](-,:[#8]):[#6]:[#6]:[#6]:1",7,C[NH2+][C@H]1c2cc(OC)ccc2C[C@H]1[NH+](C)C[C@@H]1C[C@@H]1C | CC[NH+](CC)CCCN(Cc1cc2cc(OC)ccc2[nH]c1=O)C(=O)Nc1ccc(F)cc1 | CC[C@](C)(C(=O)Nc1ccc(OC)cc1OC)N(Cc1ccc(OC)cc1)C(=O)Cc1ccccc1 | C=CCn1c(SCC(=O)c2ccc(OC)cc2)nnc1[C@H]1CCCN1C(=O)c1ccccc1C | C[NH2+][C@@H]1c2cc(OC)ccc2CC[C@H]1Sc1nncn1C
324,50000,chiral_center,1.0,1.0029084344599337,"[#6]-[#6]-[#7]-,:[#6]-[#6]",5,N#CCCN(CCc1ccccc1)C(=O)[C@H]1CCCC[C@@H]1C(=O)O | N#CCCN(Cc1ccco1)C(=O)CSc1nc2ccc(Cl)cc2[nH]1 | N#CCCN(CC1CC1)S(=O)(=O)C[C@@H]1CCCCO1 | CCN1CCN(CC(=O)NCc2ccc3[nH]c(C)c(C)c3c2)CC1 | Cc1nn(CCO)c(C)c1C[NH+]1CCC2(CC1)NC(=O)C[C@H]2C(=O)[O-]
284,49995,aliphatic_ring,0.95,1.4952623791985393,"[#6](:,-[#6]:,-[#6]:,-[#6]):,-[#6]:,-[#6]",6,CCOC(=O)[C@@H]1CCCN(C(=O)Cn2ncc3c(C)n(Cc4ccc(F)cc4)c(C)c3c2=O)C1 | Cc1n[nH]c([C@H](C)NC(=O)c2coc(COc3ccc4c(c3)OCO4)n2)n1 | CC[C@@H](C)NC(=O)C[NH+]1CC=C(c2cnn(-c3ccc(F)cc3)c2)CC1 | COc1cc(NC(=O)CC[C@@H]2CCCN(C(=O)c3cc(C)nc(C)n3)C2)cc(OC)c1 | CC(C)n1nc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c2ccccc2c1=O
378,50000,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#7]:,-[#6]",6,COCC[NH2+]C[C@H](CCOCCOC)c1ccc(F)cc1 | COCC[NH2+]C[C@@H](CCOCCOC)c1ccccc1F | CCC(CC)NC(=O)N(CCCCO)C1CC1 | CCCCNc1cccc(OCCOC)c1 | CCOc1cccc(C[NH2+]CCCN2CCOCC2)c1OCc1ccccc1
61,50000,aliphatic_ring,0.95,1.4952623791985393,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",7,O=C(NCC(=O)N(c1cccc(F)c1)[C@@H](C(=O)NC1CCCCC1)c1ccccc1)c1ccco1 | C[C@@H](C(=O)N1CCN(Cc2ccc3c(c2)CCO3)CC1)n1ccnc1 | O=C(Cn1c(Cc2cccc3ccccc23)[nH+]c2ccccc21)N(C1CCCCC1)C1CCCCC1 | C[C@H](Oc1cccc(F)c1[C@@H](C)[NH2+]CC1(CO)COC1)c1ccccc1 | N#C[C@H](NC(=O)[C@H]1C[C@H]1c1ccccc1)C1CCCCC1
33,49997,ring_N,1.0,1.267941370391033,"[#7](-,:[#6]-,:[#6])-,:[#6]-,:[#6]",5,C[C@@H]1CN(C(=O)c2cnc3c(cnn3C3CCCC3)c2)C[C@H]1N(C)C | O=C(C[C@H]1CSc2nc3c(cnn3-c3ccc(Cl)cc3)c(=O)n21)Nc1ccccc1-c1ccccc1 | COc1cc(CN2CCN(Cc3[nH+]ccn3C(F)F)CC2)cc2c1OCCO2 | Cc1nn(CC(=O)NCc2[nH+]ccn2CCc2ccccc2)c(C)c1Cl | COc1cc(C[NH2+][C@H]2CCCc3c2cnn3-c2ccc(C)c(C)c2)cc2c1OCO2
488,50000,ether,0.8,1.7026348273953944,"[#6]-,:[#6](:,-[#6]:,-[#6]:,-[#6]):,-[#6]",6,COc1cc([C@@H]2N=C(O)c3c(sc4c3CC[C@H](C)C4)N2)ccc1OC(=O)c1cccs1 | COc1cc([C@H]2N=C(O)c3c(sc4c3CC[C@@H](C)C4)N2)ccc1OC(=O)c1ccc(Cl)cc1Cl | O=C(NCc1ccco1)c1cc2nc(C3CC3)cc(C(F)F)n2n1 | Cc1sc(-c2cccnc2)nc1OC(=O)C1CC1 | CC[NH2+][C@H](c1ccc(C)c(C)c1)[C@H]1C[NH+]2CCC[C@@H]2CO1
613,49999,carbonyl_any,0.9,1.3109978150036417,"[#6]-,:[#6]-,:[#6]-,:[#6]",4,COC(=O)c1[nH]/c(=N/C(=O)Cn2cnc3ccccc3c2=O)sc1CCc1ccccc1 | Cc1nc2ccc3[nH]/c(=N\S(=O)(=O)N4CCC(C)CC4)sc3c2s1 | CCC(CC)N(CCOC)CCC(=O)N1CCC[C@@H]1C | CCC(CC)N(CCOC)CCC(=O)NC(C)C | CN(CCOCC1CC1)CCC(=O)Nc1cccc(Cl)c1
531,49999,aliphatic_ring,1.0,1.573960399156357,"[#6]-[#7]-[#6](-,:[#6]-,:[#6]-,:[#6]-,:[#6])-,:[#6]",8,O=C1N[C@H](CC(=O)N2CCCC[C@@H]2c2nc3ccccc3[nH]2)c2ccccc21 | CC(C)(C)c1nc(CNC(=O)N2CCCC[C@@H]2C[NH+]2CCOCC2)cs1 | O=C(N[C@@H]1CC[NH+]2CCCC[C@H]12)c1ccc(-c2nc(C3CC3)no2)cc1 | COc1ccccc1S(=O)(=O)CC(=O)N1CCCC[C@H]1C | COC[C@@H](NC(=O)[C@H]1CCCC[NH+]1Cc1ccc(F)cc1)C(N)=O
624,50000,aliphatic_ring,1.0,1.573960399156357,"[#7](-,:[#6]-,:[#6]-,:[#6]):,-[#6]",5,O=C1N(CCc2ccccc2)CCC[C@@]1(O)C[NH+]1CCc2nc[nH]c(=O)c2CC1 | C[C@H](C1CC1)N(CC(=O)N1CCc2cc(S(N)(=O)=O)ccc21)C1CC1 | O=C(NCc1nnc2n1CCC2)N[C@H](c1cccc(C(F)(F)F)c1)C1CC1 | O=C([O-])C[NH2+][C@@H]1CCCC[C@H]1N(C(=O)OCc1ccccc1)C1CC1 | COC[C@H]([NH2+][C@H](c1ccc(Cl)cc1)[C@@H]1CN(C)CCO1)C1CC1
90,50000,amide,0.8,1.3154433043935807,"[#6]-,:[#6]-,:[#6]-,:[#7]",4,COc1cc(OC)c(NC(=O)N(CCC(F)(F)F)CC2CC2)cc1F | COc1ccc(F)c(NC(=O)N(CCC(F)(F)F)CC2CC2)c1 | O=C(NCc1ncc(-c2ccccc2)o1)[C@@H]1CC(=O)N(CC2CC2)C1 | Cn1c(CCC(=O)OCC(=O)NCc2ccccc2Cl)nc(=O)c2ccccc21 | CNC(=O)c1nn(CC(=O)NCCCC(C)C)c(=O)c2ccccc12
532,50000,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#7]:,-[#6]",6,Cc1ccc(-c2csc3c([O-])nc(N4CCC[C@H](C(=O)NCc5ccco5)C4)nc23)cc1 | Cc1ccc(Cn2nnc3c([O-])nc(C4CCN(C(=O)c5ccc(F)cc5)CC4)nc32)cc1 | C[C@@H]1CCCN(C(=O)c2cnn3c(C(F)(F)F)cc(-c4ccccc4)nc23)C1 | COc1cc([C@H](C)[NH2+][C@@H](C)c2sc(-c3cccnc3)nc2C)ccc1F | N#Cc1ccc(C(=O)N2CCc3c([O-])nc(-c4ccccn4)nc3C2)cn1
553,50000,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]-,:[#7](-,:[#6])-[#6]-[#6]:,-[#6]:,-[#6]:,-[#6]",9,CC[C@@H]1[C@@H]2C[NH2+]C[C@@H]2C[NH+]1Cc1cccnc1OC | O=c1[nH]c2cc3c(cc2cc1C[NH+](Cc1cccs1)Cc1nnnn1Cc1ccco1)OCO3 | CCO[C@H](CCNC(=O)NC[C@@H]1C[C@H](O)C[NH+]1Cc1ccccc1)C(C)C | O=C(NCCC1=CCCC1)NC[C@H]1C[C@@H](O)C[NH+]1Cc1ccccc1 | O=C1C[C@@H](/C([O-])=N/c2nnc(CCc3ccccc3)s2)CN1Cc1ccco1
526,50000,benzene,1.0,1.3610997686130393,"[#6]1:,-[#6]:,-[#6]:,-[#6]:[#6]:,-[#6]:,-1",6,CC(C)C[C@H]([NH2+]Cc1c(O)ccc2c(=O)c(-c3ccccc3F)coc12)C(=O)[O-] | COC(=O)COc1ccc2c(=O)c(Oc3cccc(C)c3)c(C(F)(F)F)oc2c1 | COc1ccc(COCCNC(=O)Nc2cccc([S@](C)=O)c2)cc1 | O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1c(Cl)cccc1C(F)(F)F | Cc1c(C(=O)NCc2ccc([S@@](C)=O)cc2)cnn1-c1ccncc1
176,50000,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,CCN(CC)CC[C@@H](Cc1ccccc1Cl)[NH2+]C | CC(C)N(C(=O)Cn1cc(S(=O)(=O)CC(=O)N2C[C@@H](C)O[C@@H](C)C2)c2ccccc21)C(C)C | CCCC[C@@H](Cc1ccc(F)cc1Br)[NH2+]C | Cc1cccc(Cn2c(N3C[C@H](C)C[C@H](C)C3)nc3c2c(=O)n(C)c(=O)n3C)c1 | Cc1[nH+]n(C)c(C)c1C[C@H](C)NC(=O)N[C@H]1CCC[C@H](C)[C@@H]1C
295,49998,aliphatic_ring,0.95,1.4952623791985393,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CC[C@@H](CC[NH3+])N1CCCN(CCN(CC)CC)CC1 | CC[NH+](C)CCNC[C@H]1CCCN(S(C)(=O)=O)C1 | CN[C@@H](C[C@@H]1CCCN(S(C)(=O)=O)C1)c1ccncc1 | C[C@H](NC[C@@H]1CCCN(S(C)(=O)=O)C1)[C@@H]1CCCO1 | COc1cccc(-c2noc([C@@H]3CCCN(S(=O)(=O)c4ccc(Br)cc4)C3)n2)c1
535,50000,ether,0.7,1.48980547397097,"[#6]-[#6]:,-[#6]:,-[#6]",4,COC(=O)COC(=O)c1csc(S([NH-])(=O)=O)c1 | Cn1c(=O)c2[nH]c(CN[C@H](C3CCCC3)C(F)(F)F)nc2n(C)c1=O | COC(=O)c1cc(C(=O)NCCc2ccccc2F)ccn1 | COC(=O)CC[NH+](Cc1ccc([S@](C)=O)cc1)Cc1cccc(F)c1F | Cn1nncc1CN1CCC[C@H]1C[C@H](O)c1ccc(F)cc1
260,50000,amide,0.8,1.3154433043935807,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",8,CC[NH+](CC)[C@@H]1CCN(C(=O)N[C@@H](C)c2cccc(-n3ccnc3)c2)C1 | Cc1cc(C)n2ncc(C(=O)NCc3ccc(-n4cncn4)nc3)c2n1 | C[C@H]1CCC[C@@H](OCC(=O)N[C@@H](C)c2cccc(-n3cccn3)c2)C1 | Cc1cccc(C)c1NC(=O)c1cccn(Cc2ccc3c(c2)OC(F)(F)O3)c1=O | C[C@@H](C1CC1)N(CC(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1)C1CC1
171,50000,ring_N,0.95,1.2045443018714814,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]",5,CN(C[C@@H]1CCCC[NH2+]1)C[C@@H]1CCCN1C | C[NH+](Cc1csc(-c2ccco2)n1)C[C@@H](O)C1CC1 | CC[NH+](Cc1ccc(N2CCCC2)nc1)C[C@@H](O)c1ccc(C)cc1 | CC[C@@H]1CCC[C@]2(CC1)C[NH+]=C(N)N2c1cccc(Br)c1 | C[C@H](CNC(=O)Nc1cccc(COCC2CC2)c1)C[NH+]1CCN(C)CC1
195,50000,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]:,-[#6]:,-[#6]-,:[#7]-,:[#6]-,:[#6]",7,Cc1ccc([NH3+])c(N[C@H](C)Cn2cccn2)c1 | COc1cc[nH+]c(N2CCC[C@H]2Cn2cccn2)n1 | O[C@@H](CN1CCCC2(C1)OCCO2)Cn1cccn1 | C[NH+](CCNS(C)(=O)=O)Cc1ccccc1-n1cccn1 | O=C(CN(CCO)c1ccccc1)NCc1ccccc1Cn1cccn1
328,49995,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CC(C)[NH+]1CCC[C@@H](CNC(=O)CCNc2ncccn2)C1 | C[C@H](C#N)CSc1ccccc1/N=C(\[O-])C[NH+]1CCC(CO)CC1 | C[C@H]1Oc2ccc(-c3csc(/N=C(\[O-])c4ccc(Cl)cc4)n3)cc2N(C)C1=O | Cc1nn(-c2ccccc2)c2sc(C(=O)NCCOC(=O)c3ccc(Cl)cc3)cc12 | CC[NH+]1CCN(C(=O)[C@H](C)Sc2ncccc2Br)CC1
425,50000,chiral_center,1.0,1.0029084344599337,"[#6](-,:[#6]-,:[#6])-,:[#6]-,:[#6]",5,C[C@H]1CC(C)(C)CC[C@@H]1NC(=O)Nc1ccc(-n2ncn(C)c2=O)cc1 | C[C@@H]1C[C@H](Nc2cnc3c(c2)CN(C(=O)OC(C)(C)C)CC3)C[NH+]1C1CC1 | C[NH+](C)C[C@@H](O)C[NH2+]Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O | C#CC(C)(C)NC(=O)[C@H]1CC[C@H](C[NH3+])O1 | CN(CC(C)(C)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]
307,49992,ring_N,0.95,1.2045443018714814,"[#6](-,:[#6]-,:[#6]-,:[#6])-,:[#6]-,:[#6]",6,Cc1ccc2c(c1)[C@@H]1C[NH+](C)CC[C@@H]1N2S(=O)(=O)c1cn(C)cn1 | CCCSc1nc2n(n1)[C@@H](c1ccc(Br)o1)C(C(=O)OCC)=C(C)N2 | CCN(C1C[C@H]2CC[C@@H](C1)[NH2+]2)S(=O)(=O)c1cn(CC)cn1 | Cc1nc(S(=O)(=O)Oc2ccc(C(=O)c3ccc(F)cc3)cc2)cn1C | CCOC(=O)c1cc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CCN(c3ccccc3)CC2)cn1C
731,50000,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6](-,:[#6])-,:[#7]-,:[#6]",6,CC[C@@H](C)[NH+](C)CC(=O)Nc1ccccc1C[NH3+] | CC[C@@H](C)[NH+](C)CCNC(=O)c1sc(C)cc1OC | CC[C@@H](C)[NH+](C)CCNS(=O)(=O)c1ccc(C(=O)NC)cc1 | COC[C@H](C)[NH+](C)[C@@H]1CC[C@]([NH2+]C2CC2)(C(=O)[O-])C1 | CC[C@H](C)[NH+](C)CCC(=O)Nc1ccc(Cl)cc1N
311,50000,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",6,C[C@@H]1CCCC[C@@H]1OCCNC(=O)CN(C)[C@@H](CCO)c1ccccc1 | CN(C(=O)c1c(O)cc(F)cc1F)[C@@H](CCO)c1ccccc1 | CC(C)(C)n1ncc2c(=O)[nH]c(N[C@H](CCO)c3ccccc3)nc21 | CN(Cc1cnn(C(C)(C)C)c1)[C@@H](CCO)c1ccccc1 | COC(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc(-c2nnc3n2CCCC3)cc1
424,50000,aliphatic_ring,0.85,1.3378663392829035,"[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",6,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C | CCCN1C(=O)[C@H]2[C@@H](C(=O)Nc3ccc(Cl)cc3)[C@H]3C=C[C@@]2(O3)[C@@H]1C(=O)N[C@@H]1CCC[C@H](C)[C@@H]1C | CC(C)Cn1c(N)c(C(=O)CN2CC[C@H]3CC[C@@H](C2)[NH+]3C)c(=O)n(C)c1=O | COc1ccc([C@H]2[NH2+][C@@H](CN3CCC[C@@H]3[C@@H]3[NH+]=c4ccc(F)cc4=[NH+]3)[C@H](C)O2)c(C)c1C | CC[C@@H]1CCCCN1c1nc([O-])c2c(n1)NC(=O)[C@H](C#N)[C@@H]2c1ccc(Cl)cc1Cl
162,49998,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]-[#6]-[#7](-[#6]-[#6])-[#6]-[#6]",8,CC(C)(C)[NH+]1CCN(CC[C@@H]2CCC[C@@]2(N)C#N)CC1 | CC(C)(C)[NH+]1CCN([C@H]2CC[C@@](N)(C(N)=O)C2)CC1 | CNC(=O)C[NH+]1CCC(C[NH+](C)Cc2n[nH]c(=O)[nH]2)CC1 | CCOCCNC(=O)C[NH+]1CCC(CC[NH+]2C[C@@H](C)O[C@@H](C)C2)CC1 | CNC(=O)C[NH+]1CCC(C[NH+](C)C2C[C@H](C)O[C@@H](C)C2)CC1
