feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
2100,3684,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,O=C(NCc1ccc(F)c(Cl)c1)c1cn2c([nH+]1)CCCC2 | COCCOCCCNC(=O)NCc1cn2c(C)cccc2[nH+]1 | O=C(N[C@H](CO)c1ccco1)c1cn[nH]c1-c1c(F)cccc1F | O=C(NC[C@H](O)c1ccncc1)Nc1cn[nH]c1-c1ccccn1 | CN(CCCOc1ccc(F)cc1)S(=O)(=O)c1cn(C)cn1
658,5009,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6](:,-[#6]):,-[#6]",5,Cc1cc([C@H](O)[C@H]2CCCCN2)c(F)cc1F | CCc1ccc([C@@](C)(O)[C@](C)(C#N)CC)cc1 | Cn1cc([C@@](C)(O)CNC(=O)NC[C@H]2CCC(C)(C)c3ccccc32)cn1 | COc1ccc([C@H](O)[C@H](C)NC(=O)Nc2ccccc2N(C)C)cc1 | CCc1ccc([C@@](C)(O)[C@@]2(C[NH3+])CC[C@H](C)C2)cc1
2730,5040,ether,1.0,2.128293534244243,"[#6]-,:[#6]-[#6]-,:[#7]-,:[#6]",5,CC1CN([C@@H]2COC[C@]2(C)C(=O)[O-])C1 | CCC[NH2+][C@H](COC(C)C)[C@@H]1C[NH+](CC)CCO1 | CC[NH2+][C@H](COC(C)C)Cc1ccc(F)cc1 | CCC[NH2+][C@H](COC(C)C)c1ncccn1 | CCC[NH2+][C@H](COC(C)C)Cc1cc(C)cc(C)c1
2922,3082,benzene,0.95,1.2930447801823872,"[#6]-,:[#6]:,-[#6]:,-[#6]:[#6]-,:[#6]-,:[#7]",7,Cc1cc(F)ccc1-c1ccc(CN2CCN3C(=O)NC[C@H]3C2)o1 | Clc1cc(Br)ccc1-n1c(-c2ccccc2)nc2nc3ccccc3nc21 | Cc1ccccc1-c1cccc(CNCCc2nc(-c3ccco3)n[nH]2)c1 | COc1ccc(Br)cc1-c1nc(-c2ccc3c(c2)CC(=O)N3)cs1 | COc1ccccc1-c1ccc2nnc(SCC(=O)N3CCCC3)n2n1
3024,9944,ether,0.7,1.48980547397097,"[#6]:,-[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",7,COc1cccc(C(=O)N(CCCn2cc[nH+]c2)c2nc3c(OC)ccc(Cl)c3s2)c1 | Cc1ccc(C(=O)NCCCN2CC[NH2+]CC2)cc1O | COc1cccc(C(=O)N[C@H](C)C(=O)N=c2[nH]c3ccccc3[nH]2)c1 | Cc1cc(C(=O)N(Cc2ccccn2)c2nc3c(F)cccc3s2)n(C(C)C)n1 | COc1ccc(C(=O)N2CCO[C@@H](c3ccc(F)c(Cl)c3)C2)c(O)c1
1205,3913,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,Cc1cccc(N(CCC(N)=O)Cc2cc(=O)n(C)c(=O)n2C)c1 | Cc1cccc(CN(Cc2cccc(C)[nH+]2)C(=O)NCC(C)(C)CC(C)C)n1 | COc1cccc(CCCNC(=O)N[C@H](C)C2CCOCC2)c1 | Cc1cccc(NC(=O)N(C)Cc2cc(=O)[nH]c3ccccc23)c1 | COc1cccc(OC[C@@H](O)C[NH+]2C(C)(C)CC(O)CC2(C)C)c1
2086,3305,aromatic_ring_any,1.0,1.0762872395384881,"[#6]:,-[#6]-,:[#6]-,:[#7]",4,CCC(CC)[C@@](C)([NH3+])c1ccccc1Br | Cn1ccc(C(=O)NCCC[NH3+])n1 | CCOC(=O)C[C@@](C)([NH3+])c1ccccc1F | CCc1ccc(C[C@](C)([NH3+])c2ccccc2)nc1 | COC(C)(C)[C@H]([NH3+])c1cncc2ccccc12
302,4469,halogen_any,0.7,2.121855107608366,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,6,Cc1cc(F)cc2c(N(C)CC[NH+](C)C)c(C#N)cnc12 | COc1cc(OC)c(NC(=O)NC[C@](C)(O)c2ccccc2)cc1F | COc1cc(OC)c(CNCc2ccc([S@](C)=O)cc2)c(OC)c1 | COc1ccc(OC)c(CN2CCN(C[C@H](O)COc3ccc(CC#N)cc3)CC2)c1 | COc1cc(OC)c(NS(=O)(=O)c2ccc(Br)s2)cc1Cl
310,3727,alcohol,1.0,10.264832683227263,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,C[C@@H](NCC1(CO)COC1)c1ccc(F)cc1 | Cc1cc(NCCNCc2ccc(CO)o2)n2ncnc2n1 | O=C(CC[NH+]1CCC(CO)CC1)Nc1ccc(F)cc1 | CCCCOCCCNC(=O)N1CCC(CO)CC1 | CCO[C@@H]1C[C@H](NC(=O)NCc2cccc(CO)c2)C12CCCCC2
2757,3942,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]:,-[#6]:,-[#6]",4,CC(=O)Nc1nnc(SCc2cc(C)nc3ccccc23)s1 | CCC(=O)Nc1nnc(SCCc2ccccc2)s1 | CSc1[nH+]c(-c2ccccc2)cn1Cc1nnc(C(C)C)o1 | CC(=O)NCCCSc1nnc(-c2sc(C)nc2C)o1 | COc1cc(-c2nnc(C[NH+]3CCC[C@H](C)[C@H]3C)o2)cc(OC)c1OC
182,3695,alkene,0.9,22.43270189431705,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#6]",5,CC/C(=C\c1ccncc1)CN | N/C(=N\c1ccccc1)Nc1nc2ccsc2c(=O)[nH]1 | C/C(=C/c1ccccc1)CNCCN1CCOCC1 | CC/C(=C\c1cnc2ccccc2n1)CO | CC/C(=C\c1ccc(-c2cccc(Cl)c2)s1)C[NH2+]C
697,2792,chiral_center,1.0,1.0029084344599337,"[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,[NH3+][C@H](Cc1cnc[nH]1)c1nnc2ccncn12 | [NH3+][C@H]1CCCN(C(=O)c2csc(I)c2)C1 | [NH3+][C@@H]1CCCN(c2ccc3nnnn3n2)C1 | [NH3+][C@@H]1C/C(=C\c2ccccc2)c2n[n-]c(C(F)(F)F)c2C1 | [NH3+][C@@H](Cc1cccc(F)c1)c1cccc(F)c1
1461,6257,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]:,-[#6]",6,CCOc1ccccc1-n1cnc(C#N)c1N | CC[NH2+]Cc1cnc([C@@H](C)OC)nc1 | CCNS(=O)(=O)[C@H]1CCN(C(=O)c2cnc(C)nc2CC)C1 | CCc1ccc(Nc2[nH+]cnc(NCCOC)c2N)cc1 | COCCC[NH+](C)CC[NH2+][C@H](C)c1cnc(C)s1
495,3732,ring_S,1.0,6.093102607847917,"[#6]:,-[#7]:,-[#6]-,:[#6]-,:[#6]",5,O=C(Nc1ccc(F)cc1)Nc1nc(-c2ccc3c(c2)CCCC3)cs1 | CCO[C@@H](C)c1nc(CN(C)C(=O)c2cccc3c2OCO3)cs1 | CC(=O)Nc1nc(C(=O)NC[C@H](c2ccco2)[NH+]2CCCC2)cs1 | Cn1cc(-c2nc(C(=O)N3CCC[C@H](C(N)=O)C3)cs2)cn1 | Cc1cc(Cl)ccc1O[C@H](C)C(=O)Nc1nc(CN2CCOCC2)cs1
2739,4255,amine_tertiary,0.8,5.556327267676067,"[#6]-,:[#6]-,:[#8]-,:[#6]-,:[#6]",5,Cc1ccccc1OCCNC(=O)N1CCCC[C@@H]1CN1CCOCC1 | Cc1ccc(CCCC(=O)N2CCC[C@H]2CN2CCOCC2)cc1 | COc1ccc(OC)c([C@H](C)[NH2+]CCCOC2CCOCC2)c1 | O=C(Cn1cccc1C(=O)[O-])NCCCN1CCOCC1 | Cn1cc(CNC(=O)N2CCCC[C@H]2CN2CCOCC2)cn1
1666,4694,alcohol,0.7,7.185382878259084,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]",6,COCc1cc(CN2CC[NH+](Cc3cccs3)[C@@H](CCO)C2)ccc1OC | [O-]c1cc(C[NH+]2CCCC[C@@H]2CCO)nc2ccc(F)cc12 | O=C(C[NH+](CCO)C1CC1)Nc1ccc(Br)cc1Cl | COc1cc(C[NH+](CCO)CCCO)cc(Br)c1O | CC1(C)OC(C)(C)[C@H](CN(CCO)CCO)[C@H]1[NH3+]
83,5383,ether,0.75,1.5962201506831821,"[#6]-,:[#6]:,-[#6]:[#6]:,-[#6]-,:[#6]-[#6]",7,COc1ccc([C@@H](O)C[C@H]2CCCN(S(C)(=O)=O)C2)cc1 | COc1ccc([C@@H](O)CNCc2cccc3cn[nH]c23)cc1OC | CSc1ccc([C@H](C)NC[C@H]2CCCN2S(C)(=O)=O)cc1 | COc1ccc([C@@H](O)CN2CCOCC2=O)c(OC)c1 | COc1ccc([C@@H](O)CNCc2cccc(F)c2)cc1
2542,3267,aliphatic_ring,1.0,1.573960399156357,"[#6](-,:[#7]-,:[#6]-[#6]-,:[#6])-,:[#6]:,-[#6]:,-[#6]:,-[#6]",9,C[C@H]([NH2+][C@@H]1CCCC[C@@H]1C)C(=O)NC1CC[NH+](Cc2ccccc2)CC1 | CC[C@@H]([NH2+][C@@H]1CCc2n[nH]cc2C1)c1c(C)[nH+]n(C)c1C | C[C@H]([NH2+][C@@H]1C[C@H](C)N(C)C1)[C@H](O)c1ccc(F)c(F)c1 | C[C@@H]([NH2+][C@@H]1CCc2cc3c(cc21)OCCO3)[C@@H](O)c1ccc(Cl)cc1 | C[C@@H]([NH2+][C@H]1CCN(c2cccc[nH+]2)C1)c1ccc([N-]S(C)(=O)=O)cc1
2597,2292,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6](-[#7])-,:[#6]-,:[#6]",5,C=CCCC[C@@H]([NH3+])C(C)(C)[NH+]1CCOCC1 | Cc1cnc(N)c([C@@H]([NH3+])c2cscc2C)c1 | Cc1cc(C)cc([C@@H]([NH3+])C[NH+](C)C)c1 | Nc1cc(F)cc([C@@H]([NH3+])C(F)(F)F)c1O | CN1CCO[C@@H]([C@H]([NH3+])Cc2ccccc2)C1
2894,7419,aniline,1.0,2.7199042593700704,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,CCCCCNc1nc(C)c(C(=O)OCC)s1 | COc1ccc(OC)c(Nc2cc(C)[nH+]c3ccc(F)cc23)c1 | Cc1ccc([NH3+])c(Nc2cccc(C)c2C)c1 | Cc1ccc([NH3+])c(Nc2cccc(Cl)c2C)c1 | COc1ccc(C)cc1Nc1nc(Br)cs1
1149,7221,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-,:[#6]",4,C[C@@H](Cn1cc[nH+]c1)NC(=O)c1csc(C#CCCO)c1 | CC[C@@H](CS(=O)(=O)c1ccccc1)N[C@@H](C)c1cccc(F)c1 | C[C@@H](CC#N)NS(=O)(=O)c1cc(Cl)c(Br)s1 | O[C@@H](COc1c(Cl)cccc1Cl)C[NH+]1CCOC[C@@H]1C1CC1 | C[C@@H](Cc1cccc(F)c1)NC(=O)NCc1ncn(C)n1
2354,2877,ether,1.0,2.128293534244243,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,9,O[C@H](CNc1ccccc1)COc1ccc(OC[C@@H](O)CNc2ccccc2)cc1 | C=C(C)COc1ccc(C(=O)N[C@H](CCC)CC(=O)[O-])cc1 | COc1ccc(NC(C)=O)cc1NC(=O)COc1ccc(C(N)=O)cc1 | C=C(C)COc1cc(C[NH+](C)Cc2nccs2)ccc1OC | CN(Cc1ccccc1)c1oc(COc2ccc(Br)cc2)nc1C#N
1899,4135,amide,1.0,1.6443041304919757,"[#6]-[#6]-[#7]-[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]",8,CCCCN1C(=O)C(=O)c2cccnc21 | CCCN1C(=O)C(C)(C)COc2ccc(NS(=O)(=O)c3ccc(OC)cc3OC)cc21 | CCN1C(=O)C(C)(C)COc2cc([N-]S(=O)(=O)c3cc(Cl)ccc3C)ccc21 | CN1C(=O)COc2ccc(NC(=O)C[C@H]3CCCO3)cc21 | C=CCOCCCC(=O)NCC(=O)Nc1cc(Cl)ccc1Cl
1722,3015,carbonyl_any,1.0,1.4566642388929352,"[#6]-,:[#6]-,:[#6]-[#6]=[#8]",5,CC[C@H](C)[C@H](NC(=O)Nc1ccc(OC)cc1OC)C(=O)[O-] | COC[C@@H](C)CNC(=O)N[C@H]1CCCCC[C@@H]1C(=O)[O-] | CC(C)C[C@@H](NC(=O)C1(CC(C)C)CCCC1)C(=O)[O-] | CC[C@@](C)(NC(=O)c1cnc(C)cn1)C(=O)[O-] | CC[NH+](CC)CCN[C@@H](CC(=O)Nc1cc(Cl)ccc1Cl)C(=O)[O-]
2407,4131,sulfide,1.0,14.096419509444601,"[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]",5,Nc1ncccc1[C@@H](N)CSc1ccccc1Cl | Cc1oc(-c2cccs2)nc1CSc1nc[nH]n1 | C[C@@H](C1CC1)n1nccc1NC(=O)CSc1ncn[nH]1 | Cc1oc(-c2cccs2)nc1CSc1nc2ccncc2[n-]1 | CCOC(=O)c1cnn(C)c1NC(=O)CSc1ccccc1C
2765,4759,chiral_center,1.0,1.0029084344599337,"[#7]-,:[#6]-,:[#6]-,:[#6]",4,CC(C)CN(C)C[C@@H]([NH3+])c1cccc2ccccc12 | C#CCN1CCC[C@@H]([NH3+])C1 | Cn1cc[nH+]c1C[C@@H]([NH3+])c1ncn[nH]1 | CCOC(=O)[C@@H]([NH3+])c1[nH+]ccn1C | CCC(CC)([C@@H]([NH3+])c1sccc1C)[NH+](C)C
2157,6263,aliphatic_ring,0.85,1.3378663392829035,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]",6,CC(C)[C@H]([NH2+]C[C@@H](c1c(F)cccc1F)N(C)C)c1ccc[nH+]c1 | CC(C)[C@H]([NH2+][C@@H](C)C(=O)Nc1ccc(C#N)cc1)c1ccc2c(c1)OCCO2 | CC(C)[C@@H]1OCCC[C@@H]1CN[C@@H](C)c1ccc([S@](C)=O)cc1 | CC(C)[C@@H]1OCC[C@H]1CN[C@@H](C)c1nc2cc(Cl)ccc2n1C | CC(C)[C@H]1OCC[C@@H]1CNC(=O)Nc1cccc(-c2[nH+]ccn2C)c1
2248,2765,amide,0.8,1.3154433043935807,"[#7]-,:[#6]-,:[#6]",3,Cc1nc2cc(NC(=O)c3n[n-]c(C4CC4)n3)ccc2o1 | COc1ccc2nc(C(=O)Nc3n[n-]c(C(F)(F)F)n3)ccc2c1 | Cc1cnccc1NC(=O)c1ccc2n[n-]nc2c1 | CCc1n[n-]c(C(=O)N(C)Cc2nc(C)n[nH]2)n1 | Cc1n[n-]c(C(=O)N(C)Cc2nc(C)n[nH]2)n1
447,4297,sulfonyl,1.0,10.486577181208053,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,Cc1nn(C)cc1CNc1cnn(-c2ccccc2S(C)(=O)=O)c1 | COc1ccc(N(CC(=O)Nc2ccc(OCc3ccccc3)cc2)S(C)(=O)=O)cc1OC | Cc1onc(-c2cccnc2)c1C(=O)N1CCC(c2nnsc2S(C)(=O)=O)CC1 | CN(C)C[C@@H](O)CNC(=O)[C@@H]1CCCN1S(C)(=O)=O | Cc1n[nH]cc1CCCNC(=O)Nc1ccc(S(C)(=O)=O)cc1
1976,2751,aliphatic_ring,1.0,1.573960399156357,"[#6](-,:[#7])-,:[#6]:,-[#6]:,-[#6]:,-[#6]",6,O=C(NCCCC1[NH+]=c2ccccc2=[NH+]1)c1cccs1 | COc1ccc([C@H]2[NH2+][C@@H](CN3CCC[C@@H]3[C@@H]3[NH+]=c4ccc(F)cc4=[NH+]3)[C@H](C)O2)c(C)c1C | O=C1N=C([O-])C[C@@H]1[NH+]1CCC(C2[NH+]=c3ccccc3=[NH+]2)CC1 | O=C(NCCCN1CCN(c2ccc(F)cc2)CC1)[C@H]1CCCN(C2[NH+]=c3ccccc3=[NH+]2)C1 | CCOC(=O)[C@H]1[NH+]=c2ccccc2=C1NC(=O)Nc1cccc(Cl)c1
205,6118,ether,0.7,1.48980547397097,[#6](=[#8])-[#6]-[#6]-[#6],5,CCOC(=O)C1CCN(C(=O)[C@H](NC(=O)N2CC(O)=Nc3ccccc32)C(C)C)CC1 | COC(=O)C1CC[NH+](C[C@H](O)COc2ccccc2C)CC1 | NC(=O)C[C@@H](NC(=O)CCNC(=O)c1cccs1)C1CCCCC1 | CCOC(=O)C[C@@H](OC(=O)c1sccc1Br)C1CC1 | COCCCNC(=O)C1CCN(c2c[nH+]cnc2N(C)C)CC1
3056,6157,pyridine,1.0,5.947424765076722,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",7,CC[NH2+][C@@H]1CC[C@H](C)C[C@@H]1N(CC)Cc1ccccn1 | C[C@@H](NC(=O)[C@H]1CCCN(c2cnc3nccnc3c2)C1)c1ccccn1 | Cc1nc(NC(=O)CCNC(=O)[C@H]2C[C@@H]2C)sc1-c1ccccn1 | CC[C@@H](C)C[NH+](CC)CCNCc1ccccn1 | O=C(C[C@@H]1COCCN1)NCCSc1ccccn1
596,1609,aliphatic_ring,0.95,1.4952623791985393,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,C[C@@H]1CCC[C@@H](C)[NH+]1CCCN1C(=O)c2cc3occc3n2C[C@@]1(C)C(=O)NC1CCCCCCC1 | COc1cc(NC(=O)[C@@H]2[C@H]3C=C[C@]4(CN(Cc5cc[nH+]cc5)C(=O)[C@@H]24)O3)cc(OC)c1 | CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)c2cc(S(=O)(=O)N4CC[NH+](C)CC4)ccc2-3)CC1 | Cc1ccc(-c2nc(S(=O)(=O)c3ccc(F)cc3)c(N3C[C@H](C)C[C@H](C)C3)o2)cc1 | COc1ccc(O)c([C@H]2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)c1
1884,6466,sulfonyl,1.0,10.486577181208053,[#8]=[#16]=[#8],3,O=S(=O)(Cc1ccccc1F)c1ncc[nH]1 | O=S(=O)(CCc1ccccc1)[N-]c1cccc(OC[C@H]2CCCO2)c1 | O=S(=O)(c1ccccc1)N1CC[NH+](Cc2cccc(F)c2)CC1 | O=S(=O)(c1c[nH]cn1)N1CCC(OC[C@H]2CCCO2)CC1 | O=S(=O)(Cc1nnsc1Cl)c1ncc[nH]1
