feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
116,17526,alkene,0.9,22.43270189431705,"[#6]-,:[#6]-,:[#6]",3,CCn1cnnc1C[NH2+]C/C=C/c1ccc(C#N)cc1 | CC(C)OCCC[NH2+]C/C=C/c1ccccc1 | CC[NH2+]CC/C=C/c1ccco1 | NC(=O)c1ccccc1OC/C=C/c1ccccc1 | CC(C)(C)C(=O)CC/C=C/c1ccccc1
870,13188,trifluoromethyl,0.85,20.977295162882527,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,6,CCc1n[n-]c(C(=O)Nc2cccc(C(F)(F)F)c2)n1 | CCCCCN1C[C@@H](C(=O)NCc2cccc(C(F)(F)F)c2)CC1=O | COC(=O)c1csc(NC(=O)COc2cccc(C(F)(F)F)c2)c1 | CCc1n[nH]c([S@](=O)CC(=O)Nc2cccc(C(F)(F)F)c2)n1 | Cc1cc(C)n2ncc(C(=O)Nc3cccc(NC(N)=O)c3)c2n1
90,11183,alkene,0.75,18.693918245264207,"[#6]-,:[#6]:,-[#6]:,-[#6]",4,Cc1ccc(/C=C(/CO)C(C)C)o1 | COC(=O)C1(NC(=O)/C=C(/C)C(C)(C)C)CCCCC1 | COc1ccc(/C=C(/C)C[NH+]2CCC(CC[NH+](C)C)CC2)cc1 | CNC(=O)[C@@H]1CCCN(C(=O)/C=C(/C)c2ccc(F)cc2F)C1 | COc1cccc([C@H](NC(=O)/C=C(/C)C(C)(C)C)c2[nH+]ccn2C)c1
2343,11086,trifluoromethyl,0.75,18.509378084896348,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]",5,CCOc1cc(C[NH2+]CCc2nc(C(F)(F)F)cs2)ccc1OC | COc1ccc(CN2CC[C@@](O)(C(F)(F)F)C2)c(OC(F)F)c1 | Cc1cc(CNc2cc(C(F)(F)F)cc(C(F)(F)F)c2)no1 | CCCc1nc2cc(C(F)(F)F)ccc2n1CCCN1CCOCC1 | CC(C)CNC(=O)[C@H]1Cc2cc(C(F)(F)F)ccc2N2CCN(CCc3ccccc3)C[C@H]12
622,9128,cyclopentane,0.75,17.329020332717192,"[#6]-[#6]:,-[#6]:,-[#6](:,-[#6])-[#6](-[#7])=[#8]",8,CC[NH2+][C@@]1(C(N)=O)CCC[C@H]1CC[NH+](C)CC1CC1 | C[NH2+][C@]1(C(N)=O)CCC[C@H]1CCN1CCC[NH+](C)CC1 | C[NH2+][C@]1(C(N)=O)CCC[C@@H]1CC[NH+]1CCC(C)CC1 | C[NH2+][C@@]1(C(N)=O)CCC[C@@H]1CCOC[C@@H]1CCCO1 | C[NH2+][C@]1(C(N)=O)CCC[C@H]1CC[NH+](C)CC(C)C
2408,8385,cyclohexane,1.0,17.241379310344826,"[#6]1-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:1-[#6]",7,N#CCCN[C@H]1CCCC[C@H]1[C@@H]1CCC[NH2+]1 | C[C@H]1CCCC[C@@H]1OCCNC(=O)[C@@H]1CCCN(c2cnccn2)C1 | COC(=O)[C@@H]1CCCC[C@@H]1NC(=O)C1CCCC1 | C[C@H]1CCCC[C@H]1OCCNC(=O)Nc1ccc(N2CCCC2=O)c(Cl)c1 | CCCCNC(=O)[C@@H]1CCCC[C@@H]1C(=O)N1CCN(c2cc[nH+]cc2)CC1
2360,11585,cyclopentane,0.7,16.173752310536045,"[#7]-[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,CCc1ccc(N(C)CC[C@@H]2CCC[C@]2(N)C#N)cc1 | COc1cccc(C[NH+]2CCC[C@H]2C[C@H](O)c2ccco2)c1[O-] | COc1ccc(OCC[C@@H]2CCC[C@]2(N)CO)cc1 | Cc1nc(C[NH+]2CCC[C@H]3CCC[C@@H]32)cs1 | CC(C)(CNC(=O)N[C@@H]1CCC[C@@]1(C)CO)c1ccccc1F
1,16076,sulfide,1.0,14.0964195094446,"[#6]-[#7]-[#6](=[#8])-[#6]-[#16]-[#6]:[#7]:[#7]:[#6]:,-[#7]",11,COc1ccccc1NC(=O)CSc1nnc(CNc2ccc(C)c(Cl)c2)n1C[C@@H]1CCCO1 | COc1ccccc1NC(=O)CSc1nnc(-c2ccc(NC(C)=O)cc2)n1C | CCc1ccccc1NC(=O)CSc1nnc(C2CC2)n1C[C@H]1CCCO1 | COC(=O)c1ccccc1NC(=O)CSc1nnc(CNc2cccc3ccccc23)n1-c1ccccc1 | COc1ccc(NC(=O)CSc2nnc(-c3ccccc3Cl)n2-c2ccc(Cl)cc2)cc1
1894,4298,sulfonamide,1.0,13.60544217687075,"[#6]1:[#6]:[#6]:[#6]:[#6](:[#6]:1)-[#16](=[#8])(=[#8])-[#7]-[#6]-,:[#6]",12,Cc1ccc(C)c(NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCCCC3)c2)c1 | CCOC(=O)c1cccc(NC(=O)c2ccc(C)c(S(=O)(=O)N3CCCC3)c2)c1C | Cc1ccc2c(=O)cc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)oc2c1 | Cc1cc(C)cc(-c2nnc(/N=C(\[O-])c3ccc(S(=O)(=O)N4CCCCC4)cc3)o2)c1 | O=C(Nc1ccc2c(c1)OCCO2)c1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl
532,8067,sulfonamide,1.0,13.60544217687075,"[#6]1-,:[#6]-[#6]-[#7](-[#6]-[#6]-1)-[#16](=[#8])(=[#8])-[#6]-,:[#6]",11,CC[C@@H]([NH2+]C1CCN(S(=O)(=O)C2CC2)CC1)c1ccc(Cl)s1 | Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cnn(C)c3)CC2)nc1 | CC[C@H](NC1CCN(S(=O)(=O)C2CC2)CC1)c1ccc2c(c1)CCO2 | C[C@H]([NH2+]C1CCN(S(=O)(=O)c2cnn(C)c2)CC1)[C@H](C)c1ccccc1 | CCC[C@H]1C[C@H]1NC(=O)C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
1988,5873,sulfonamide,1.0,13.60544217687075,"[#6]:[#6]-[#16](=[#8])(=[#8])-[#7]-[#6]-,:[#6]",8,Cc1ccc(S(=O)(=O)N2CCc3nc([C@@H]4CC[NH+](C)C4)ncc3C2)cc1F | Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cnccn3)CC2)cc1C | COc1ccc(S(=O)(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1OC | COc1ccc(S(=O)(=O)N2CCCc3cc(NC(=O)NCc4ccccc4)ccc32)cc1 | COc1cccc(S(=O)(=O)N2CCN(C3CC[NH+](Cc4ccc(C(F)(F)F)nc4)CC3)CC2)c1
1022,7742,sulfonamide,0.95,12.92517006802721,"[#6]-,:[#6]-,:[#6]-[#7]",4,CC(C)(C)[C@@H](O)C[NH+]1CCN(C(=O)CNS(C)(=O)=O)CC1 | COc1ccc2ccccc2c1C[NH+]1CCN(CCS(N)(=O)=O)CC1 | CCn1nc(C)c(C[NH+](C)CCNS(C)(=O)=O)c1C | CC[NH+](CCS(N)(=O)=O)CC1CC1 | C[C@@H](c1ccc(-c2ccccc2)cc1)[NH+](C)CCNS(C)(=O)=O
3062,10394,sulfonamide,0.95,12.92517006802721,"[#6]:,-[#6]:[#6]:[#6]",4,O=S(=O)(c1ccccc1)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1 | O=S(=O)(c1ccccc1)N1CC[NH+](Cc2cccc(F)c2)CC1 | O=S(=O)(c1cccs1)N1CC(c2nc3ccccc3[nH]2)C1 | O=S(=O)(c1ccccc1)N1CCC2=c3ccccc3=[NH+][C@@H]2[C@@H]1c1cc(F)ccc1F | O=S(=O)(c1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1
559,10926,ester,1.0,12.648621300278268,"[#6]:,-[#6]-[#6](=[#8])-[#8]-[#6]",6,C=CCCC[NH+](C)CC(=O)c1c(C)[nH]c(C(=O)OCC)c1C | CCCCCNc1nc(C)c(C(=O)OCC)s1 | CCOC(=O)c1sc(NC(=O)[C@H]2CC=CC[C@H]2C(=O)[O-])c(C(=O)OCC)c1C | CCOCCn1/c(=N/C(=O)c2cc3cccc(OC)c3o2)sc2cc(C(=O)OCC)ccc21 | CCNC(=O)CN(CC)c1cccc(C(=O)OCC)n1
97,11944,sulfonamide,0.9,12.244897959183676,"[#16](=[#8])(=[#8])-[#6]:[#6]:[#6]:,-[#6]",7,CSc1cccc(NS(=O)(=O)c2ccc(C)cc2Cl)c1 | COc1ccc(NS(=O)(=O)c2ccc(N)cc2Cl)cc1F | CNC(=O)c1cccc(OS(=O)(=O)c2ccc(F)cc2)c1 | COC(=O)c1cccc(CCNS(=O)(=O)c2c(F)cc(C#N)cc2F)c1 | Cc1ccc(F)c(NS(=O)(=O)c2ccc(C#N)cc2C)c1
1635,13668,sulfide,0.85,11.98195658302791,[#6]1:[#7]:[#7]:[#6](:[#7]:1)-[#6],6,COc1ccc(CSc2nnc(-c3ccc(F)cc3)n2N)cc1 | Cc1ccc(NC(=O)CSc2nnc(-c3ccco3)n2N)cc1 | COc1cccc(NC(=O)[C@@H](Sc2nnc(-c3ccco3)n2N)C(C)C)c1 | CCNS(=O)(=O)[C@H]1CCN(Cc2nnc(-c3ccccc3)n2C)C1 | CCn1nnnc1-c1cccc(NCc2nnc(-c3ccccc3)n2C)c1
1247,12204,thiophene,0.8,10.576414595452142,"[#6]-,:[#6](:,-[#6]):[#16]:[#6]",5,CCCNCc1ccc(S(=O)(=O)N(CC)C[C@@H](C)CC)s1 | Cc1ccc(C(=O)NCc2cn[nH]c2N)s1 | Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)N(C)c2cccc(C(C)C)c2)s1 | Cc1ccc(C(=O)OCC(=O)c2ccc(O)cc2O)s1 | CCc1ccc(S(=O)(=O)NCC(=O)NC(C)(C)C)s1
1367,12165,sulfonyl,1.0,10.486577181208052,[#6]-[#7]-[#16](=[#8])=[#8],5,COC(=O)c1[nH]c(C)cc1[N-]S(=O)(=O)c1ccc(CC(C)C)cc1 | O=C(NCc1cccnc1)c1ccc([N-]S(=O)(=O)c2ccccc2)cc1 | C[C@H]1C[C@H]1NC(=O)Cc1ccc([N-]S(=O)(=O)c2cccs2)cc1 | COC(=O)c1[nH]nc2ccc([N-]S(=O)(=O)CC(C)C)cc12 | COc1ccc(NC(=O)c2ccccc2[N-]S(=O)(=O)c2ccc(F)cc2)cn1
2173,15814,sulfonyl,1.0,10.486577181208052,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CCCC1CCC(NC(=O)CCNS(=O)(=O)c2cccs2)CC1 | CC[C@@H](C)N(C)C(=O)CCNS(=O)(=O)c1ccccc1F | C[C@@H](CN(C)C(=O)CCNS(=O)(=O)c1ccccc1Cl)c1ccccc1 | CC(C)(C)c1cc(NC(=O)NCCCS(=O)(=O)c2ccccc2)no1 | O=C([O-])CC1CCN(C(=O)CS(=O)(=O)c2ccccc2)CC1
591,4480,sulfonyl,1.0,10.486577181208052,"[#16](=[#8])(=[#8])-[#6]:[#6]:[#6]:[#6]:,-[#6]",8,NS(=O)(=O)c1cccc(NC(=O)CN2CCCc3cccc(F)c32)c1 | NS(=O)(=O)c1ccc(NC(=O)N2CCCC2)c(Br)c1 | CS(=O)(=O)c1cccc(OC(=O)c2cn(-c3ccccc3Cl)nn2)c1 | NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CCO)CC2)cc1 | NS(=O)(=O)c1ccc(NC(=O)C23CCC(CC2)C3)cc1
1262,8882,sulfonyl,1.0,10.486577181208052,[#16](=[#8])(=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,9,CNS(=O)(=O)c1ccc(C(=O)NCc2csc(C3CC3)n2)cc1 | CCNS(=O)(=O)c1cccc(C(=O)NCCc2ccc[nH+]c2)c1 | NS(=O)(=O)c1ccc(NC(=O)C23CCC(CC2)C3)cc1 | NS(=O)(=O)c1cc(C(=O)NCCc2ccc(F)cc2)c(Cl)cc1Cl | NS(=O)(=O)c1ccc(NC(=O)N2CCCC2)c(Br)c1
2890,4812,sulfonyl,1.0,10.486577181208052,"[#6](-,:[#7])-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",7,CC(=O)[C@@H]([NH3+])Cc1ccc(OS(C)(=O)=O)cc1 | Cc1ccc([C@H]2CCC[C@@H]2N(C)c2ccc(S(C)(=O)=O)cc2S(C)(=O)=O)cc1 | CC(=O)c1ccc(OCCCC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1 | CN1C(=O)C[C@@H](C(=O)/N=c2\[nH]c3ccc(S(C)(=O)=O)cc3s2)[C@H]1c1ccccc1 | Cc1n[nH]cc1CCCNC(=O)Nc1ccc(S(C)(=O)=O)cc1
543,8942,sulfonyl,1.0,10.486577181208052,"[#6]:,-[#6]:[#6]:[#6]-[#7]-[#16](=[#8])(=[#8])-[#6]:[#6]:[#6]:,-[#6]",12,NC(=O)c1ccc([N-]S(=O)(=O)c2cccc3ccccc23)cc1F | COC(=O)Nc1ccc([N-]S(=O)(=O)c2cccc3cc(C)c[nH+]c23)cc1 | CC(C)c1cc([N-]S(=O)(=O)c2cccc3ccccc23)no1 | CCS(=O)(=O)[N-]c1ccc([N-]S(=O)(=O)c2ccc(C)cc2C)cc1 | CCCNC(=O)c1ccc([N-]S(=O)(=O)c2ccc(C)cc2)cc1Cl
2645,4365,sulfonyl,1.0,10.486577181208052,"[#7]-,:[#6](-,:[#6]-,:[#6])-,:[#6]-,:[#6]",6,COc1cc(S(=O)(=O)[N-]c2ccc(F)c(F)c2F)cc(C(=O)[O-])c1OC | Cc1ccc(S(=O)(=O)[N-]c2ccc3nc(N4CCN(C)CC4)cc(C(=O)[O-])c3c2)c(C)c1 | CCn1cc(S(=O)(=O)[N-]c2ccc3c(C)n[nH]c3c2)cc1C(=O)[O-] | CCOc1ccc(S(=O)(=O)[N-]c2cc3c4c(c2)CC(=O)N4CCC3)cc1 | COc1cccc(S(=O)(=O)CC[C@@H]2CCC[C@@H]2[NH3+])c1
883,27102,sulfonyl,1.0,10.486577181208052,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#6]",5,Cn1ncc(C#N)c1[N-]S(=O)(=O)c1ccc(F)c(C#N)c1 | CCc1nn(C)cc1[N-]S(=O)(=O)c1[nH+]cn(C)c1Cl | CC1=[NH+]CCCN1S(=O)(=O)c1ccccc1 | CCCCc1nnc(/N=C(\[O-])c2cc(S(=O)(=O)N(C)C(C)C)ccc2Cl)s1 | Cc1cc2oc(=O)sc2cc1[N-]S(=O)(=O)c1ccccc1
1940,11874,alcohol,1.0,10.264832683227263,"[#6](-,:[#6])-,:[#6]-,:[#7]-,:[#6]",5,CCCCOCCCNC(=O)N1CCC(CO)CC1 | COc1ccc(NC(=O)C[NH+]2CCC[C@@H](CO)C2)cc1 | COc1cccc(F)c1C(=O)N[C@@H](CO)C(C)C | C[NH+](C1CCCCCC1)[C@H]1CCC[C@]([NH3+])(CO)C1 | O=C(COc1ccccc1)Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O
554,12225,alcohol,1.0,10.264832683227263,"[#6]-,:[#6]:,-[#6]-,:[#6]-,:[#6](-[#8])-,:[#6]",7,CCOC(=O)c1cccc(OC[C@@H](O)Cn2cc[nH+]c2)c1 | CCCn1cc[nH+]c1C[C@@H](O)c1cccc(C(F)(F)F)c1 | Cn1ncc(C(=O)NC[C@H](O)c2ccc3ccccc3c2)c1-n1cccc1 | Cc1ccc(C(=O)NC[C@H](O)c2c(F)cccc2F)cc1Cl | Cc1ccc(F)cc1C(=O)NC[C@H](O)c1c(F)cccc1F
1779,12523,alcohol,0.95,9.7515910490659,"[#6]-,:[#6]-,:[#6](-,:[#6])-,:[#6]-,:[#6]",6,Nc1ccc(C(=O)C[C@@]2(O)C(=O)N(Cc3ccccc3Cl)c3ccc(Br)cc32)cc1 | Cc1cccc(C)c1NC(=O)CN[C@]1(CO)C[C@H](C)CC(C)(C)C1 | CCC[C@H]1C[C@]1(O)c1ccc2c(c1)C[C@H](C)O2 | Cc1nc(-c2ccc(C[NH2+]C[C@]3(O)CCC[NH+]4CCCC[C@@H]43)cc2)no1 | CC[C@@H]1C[C@]1(O)c1cc(C)nc2ccccc12
305,16193,chlorine,1.0,7.695859627520394,"[#6]-,:[#7]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",6,CC(C)[NH2+]C[C@H](Cc1cccc(Cl)c1)c1cccc(Cl)c1 | CS(=O)(=O)NCCCNC(=O)C1(c2cccc(Cl)c2)CCOCC1 | COc1cccc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)c(=O)oc12 | CCc1ccc(-c2cn3ccn(-c4cccc(Cl)c4)c(=O)c3n2)cc1 | CC[NH2+][C@@H](c1ccc(Cl)c(Cl)c1)c1sccc1CC
52,13803,chlorine,0.85,6.541480683392335,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",8,O=c1ccc(-c2cccc(Br)c2)nn1Cc1ccc(Cl)c(Cl)c1 | CCn1c(COc2ccccc2Cl)nnc1SCC(=O)Nc1ccc(Cl)c(Cl)c1 | Nc1c(Nc2ccccc2Cl)nc[nH+]c1Nc1ccc(F)c(Cl)c1 | Nc1c(NCCN2CCOCC2)nc[nH+]c1Nc1ccc(Cl)c(Cl)c1 | O=C(CCc1nc(-c2ccncc2)no1)Nc1ccc(Cl)c(C(F)(F)F)c1
2725,11412,pyridine,1.0,5.947424765076722,[#6]1:[#6]:[#6]:[#6]:[#6]:[#7]:1,6,CCCOc1ccc(CNC(=O)NC[C@@H](O)C(CC)CC)cn1 | CSc1ccc(C(=O)N[C@H](CO)c2ccccc2F)cn1 | Cc1ccc(CC(=O)NCc2c(C)cc(C)[nH]c2=O)cn1 | CC[NH2+]Cc1ccc(OCC#Cc2ccccc2)cn1 | Cc1ccc(OCC#CCNC(=O)c2ccccc2)cn1
1461,16743,ring_S,0.95,5.78844747745552,"[#6]:,-[#16]:,-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1",8,CCCNC(=O)c1sc2cccc(F)c2c1N | CCOCCn1/c(=N/C(=O)c2ccc(F)cc2)sc2cccc(OCC)c21 | CCCn1/c(=N/C(=O)COc2ccc(Cl)cc2)sc2ccc(OC)cc21 | COCCn1/c(=N/C(=O)COc2ccc3ccccc3c2)sc2cc(OC)ccc21 | CCn1/c(=N/C(=O)c2cccc(C)c2)sc2cccc(F)c21
533,11920,chlorine,0.75,5.7718947206402955,"[#6]1:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-1",6,Cc1cccc(C(C)C)c1NC(=O)c1cc(Br)ccc1I | NC(=O)[C@H]1COCCN1C(=O)c1cc(Cl)ccc1Cl | CC(C)[C@@H](O)[C@@H](C)c1cc(Cl)ccc1Cl | O=C1CCCN1C[C@H]1CCCCN1Cc1cc(O)ccc1Br | Cc1[nH]c2ccccc2c1SCCNC(=O)c1cc(Br)ccc1Cl
750,8306,pyridine,0.95,5.650053526822885,"[#6](-,:[#6]-,:[#6])-,:[#6]-,:[#6]:,-[#7]:,-[#6]",7,C[C@@H](CCc1ccco1)N[C@@H]1CCCc2ccc[nH+]c21 | CCOC(=O)[C@H](C(C)C)[C@@H]1CCc2ccc[nH+]c21 | [NH3+][C@@H](c1ccncn1)[C@@H]1CCc2ccc[nH+]c21 | [NH3+][C@H](c1ccoc1)[C@H]1CCc2ccc[nH+]c21 | [NH3+][C@@H](c1ccco1)[C@H]1CCCc2ccc[nH+]c21
2044,12089,ring_S,0.9,5.483792347063125,"[#6]:,-[#7]:,-[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,CNC(=O)CSc1nc2sc3c(c2c(=O)n1-c1ccc(Cl)cc1)CCCC3 | CN(Cc1ccccc1)C(=O)c1cnc2sc3c(n2c1=O)CCCC3 | C=C(C)CSc1nc2sc3c(c2c(=O)n1C)CCCC3 | C=CCN(C(=O)c1oc2ccccc2c1C)c1nc2c(s1)CCCC2 | Cc1ccc(C(=O)N(C)Cc2nc3c(s2)CCCC3)s1
1028,9132,ring_S,0.9,5.483792347063125,[#6]-[#7]=[#6](-[#8])-[#6],5,CC(=O)NCc1ccc(-c2csc(/N=C(\[O-])c3csc(-c4ccsc4)n3)n2)o1 | COC(=O)c1cnc(/N=C(\[O-])[C@@H]2CC(=O)N(c3cccc(OC)c3)C2)s1 | CC(C)Cc1nnc(/N=C(\[O-])c2ccc(Cn3cccn3)cc2)s1 | CC(=O)c1cccc(/N=C(\[O-])[C@H](C)N2CCCN(C(C)=O)CC2)c1 | CC(C)Cc1nnc(/N=C(\[O-])c2cc(=O)c3cc(F)ccc3o2)s1
2399,8872,fluorine,1.0,5.369992482010526,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#9],7,C=CCNS(=O)(=O)c1cc(C(=O)N(C)c2cccc(C#N)c2)ccc1F | Cc1ccc(C(=O)N2CC[C@@H](C(=O)[O-])[C@H]2C)c(F)c1 | COC[C@@H](O)C[NH+](C)CCC(=O)c1ccc(C)c(F)c1 | CC(=O)c1ccc(SCC(=O)N2CCC[C@H]2c2cccc(C)c2)c(F)c1 | NC(=O)c1ccc(NC(=O)[C@H]2C[C@H]2c2ccc(F)cc2)c(F)c1
1041,9390,fluorine,1.0,5.369992482010526,"[#6]-,:[#6]:,-[#6]:,-[#7]-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]",11,CCOC(=O)c1cnn([C@H]2CCCN(C(=O)c3ccc(F)cc3C)C2)c1 | CCOC(=O)c1[nH]c(C)c(C(=O)[C@@H](C)N(Cc2ccc(F)cc2)C(=O)CC(C)C)c1C | O=C(N[C@@H]1CCN(C(=O)c2ccc(F)cc2)C1)C1CCC1 | O=C(C[C@@H]1CCCN(C(=O)c2ccc(F)cc2)C1)NCc1ccc2c(c1)OCO2 | CC[NH+](CC)C[C@H]1CCN(C(=O)CCc2ccc(F)cc2)C1
