feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
454,8379,amide,1.0,1.6443041304919757,"[#7]-[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",7,NC(=O)CCC[C@@H](C(N)=O)c1ccccc1 | CC[NH2+][C@@]1(C(N)=O)CCC[C@H]1CCSc1ccccn1 | C#CCN[C@H](C(N)=O)c1ccc(F)cc1 | CC(C)N[C@H](C(N)=O)c1ccc(C#N)cc1 | Cc1ccccc1N1CCN(C(N)=O)CC1
2225,10484,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]:,-[#7]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",7,Cc1csc(CN(C)C(=O)N[C@@H](C)c2cccc(-n3ccnc3)c2)n1 | Cc1csc(C[C@H]([NH3+])CSc2ccc(Cl)cc2)n1 | Cc1csc(Sc2ccc(NC(=O)c3ccccc3OC[C@H]3CCCO3)cc2)n1 | Cc1cc(C)n(-c2cncc(N3CCN(Cc4cccc5ccccc45)CC3)n2)n1 | CCCc1noc(CCCC(=O)NC[C@@H](C)Oc2ccc(C)cc2)n1
280,8932,halogen_any,0.9,2.7280994240678993,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,6,CCCc1nnc(/N=C(\[O-])CCC(=O)N2CCN(S(=O)(=O)c3cc(Cl)ccc3OC)CC2)s1 | CCOC(=O)[C@]1(Cc2ccc(F)cc2F)CCCN(C(=O)c2cc(OC)ccc2OC)C1 | COC(=O)c1sccc1NC(=O)n1ncc2cc(Cl)ccc21 | Cc1ccccc1NC(=O)[C@H](C)N1CCc2cc(F)ccc2C1 | CCOc1ccccc1C(=O)N1CCN(C)c2cc(F)ccc21
382,14498,aniline,1.0,2.7199042593700704,"[#6]-,:[#7]-,:[#6](:[#6]:,-[#6]:,-[#6]):,-[#6]",7,CCCOCCNc1nc(-c2cccnc2)nc2c1CCN(C(C)=O)C2 | O=C(NCCc1nnc2n1CCCCC2)Nc1cccc(Cl)c1-n1cccn1 | C=CCOC(=O)C1=C(C)Nc2nc3ccccc3n2[C@H]1c1ccccc1C | O=C(NCCc1nnc2n1CCC2)Nc1ccc(Cl)c(Cl)c1 | C[NH+]1CCC(CCO)(NC(=O)Nc2cccc(Cl)c2)CC1
1553,9524,pyridine,0.9,5.352682288569049,"[#6](-,:[#6])-,:[#6]:,-[#6]:,-[#6]:,-[#7]:,-[#6]",7,C[C@H](CCCO)NC(=O)NCC1CCN(c2cc[nH+]cc2)CC1 | O=C(C[C@@H](O)c1ccc(Cl)cc1)NCC1(c2cc[nH+]cc2)CC1 | Cc1ccccc1C(=O)N(C)CCC1CCN(c2cc[nH+]cc2)CC1 | CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)CSc1noc(-c2cc[nH+]cc2)n1 | Cc1ccc([C@H]2C[C@H](C)CCN2C(=O)Nc2cc[nH+]cc2)o1
29,11922,ether,0.7,1.48980547397097,"[#6](:,-[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#7]):,-[#6]",7,Cc1ccc(CCNC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)cc1 | CCc1ccc([C@@H](C[NH3+])N2CCN3CCC[C@@H]3C2)cc1 | COc1ccc(OCCCC(=O)NC[C@H]2CN3CCCC[C@@H]3CO2)cc1 | CCc1ccc(NC(=O)CCn2nc(C)c(S(=O)(=O)N3CCCCC3)c2C)cc1 | COc1ccc(CCNC(=O)[C@@H](C)Nc2cccc([NH+]3CCCCC3)c2)cc1
192,4118,amide,1.0,1.6443041304919757,"[#6]-,:[#6]:,-[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",7,Cc1ccccc1CCNC(=O)c1nc(C(C)C)n[nH]1 | COc1ccccc1CCNC(=O)Cc1csc(NC(=O)c2ccc(OC)c(OC)c2)n1 | Cc1ccccc1CCNC(=O)N[C@H](C)c1nc2ccccc2[nH]1 | COc1ccccc1CCNC(=O)Cc1ccc(Cl)cc1Cl | Cc1ccccc1CCNC(=O)[C@@H](C)[NH+]1CCCC1
70,6227,carbonyl_any,1.0,1.4566642388929352,"[#6]-,:[#6]-,:[#6]-,:[#6]",4,COCC(=O)NCc1[nH+]c2ccccc2n1CC(=O)N1CCC(C)CC1 | CCCCCNC(=O)C1CC[NH+](Cc2ccccn2)CC1 | CCOC(=O)CC1([NH+]2CCOCC2)CCCC1 | CCCCNC(=O)CSc1[nH+]c2cc(Cl)ccc2n1CCC | CCOC(=O)C1CC[NH+](CCCC#N)CC1
812,18972,alcohol,0.75,7.698624512420447,"[#6]-,:[#6]-,:[#6](-,:[#6])-,:[#6]-,:[#6]:,-[#6]",7,CC1(C)CCCC[C@]1(CN)[NH+]1CCCCC1 | CC1(C)CCCC[C@]1(O)c1ccccc1Cl | CC(C)OC[C@@]1(O)CCCCc2ccccc21 | CCCCOCC[C@@H]1CCC[C@@]1(N)C(=O)[O-] | COC(=O)C[C@]1([NH3+])CCSc2ccccc21
1450,5310,ether,0.75,1.5962201506831821,[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6]:[#7],8,COc1ccc(-c2nc(CC(=O)OCC(=O)NC3(C#N)CCCC3)cs2)cc1 | COc1ccc(-c2nc(-c3ccc(Br)cc3)n[nH]2)cc1N | Cc1ccc(-c2nnc(SCC(=O)N(C)[C@H]3CCCC[C@@H]3C)n2C)cc1 | CCOc1ccc(-c2nc(CN3CCN(C(=O)NCCc4ccccc4)CC3)c(C)o2)cc1 | CCCc1ccc(-c2cc(NS(=O)(=O)c3cnn(C)c3)[nH]n2)cc1
1817,12150,ring_S,0.95,5.78844747745552,"[#6]-[#6]-[#7](:[#6]=[#7]-[#6](-[#6])=[#8]):[#6]:[#6]:[#6]:[#6]:,-[#6]",13,COC(=O)Cn1/c(=N/C(=O)CCc2ccccc2)sc2cc(S(N)(=O)=O)ccc21 | COC(=O)Cn1/c(=N/C(=O)c2ccc(Cl)s2)sc2cccc(OC)c21 | CCOC(=O)Cn1/c(=N/C(=O)c2cccc(OC)c2)sc2cc(C(=O)OCC)ccc21 | COC(=O)Cn1/c(=N/C(=O)c2cc3ccccc3oc2=O)sc2cc3c(cc21)OCO3 | CCOC(=O)Cn1/c(=N/C(=O)Cc2ccc(F)cc2)sc2cc(OC)ccc21
1144,6070,aromatic_ring_any,1.0,1.0762872395384881,"[#6]:,-[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",6,COc1ccc(C[NH2+][C@H](C)CCc2ccccc2)c(OC)c1 | Cc1nc(C[NH2+][C@H](C)CCC[C@@H](C)C(=O)[O-])sc1C | CCCOc1ccc(C[NH2+][C@@H](CC)c2nccs2)cc1 | OCc1cc(C[NH2+][C@H](c2cccs2)C2CC2)ccc1F | CCCCc1nc(C[NH2+][C@H](C)CCCO)c(Cl)[nH]1
1483,5849,amide,0.9,1.479873717442778,"[#6](-,:[#7]-,:[#6])-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,O=C(CSc1nc([O-])c2sccc2n1)Nc1cccc(F)c1 | O=C(CCCc1nc([O-])c2ccccc2n1)Nc1ccccc1SC(F)F | O=C(NCCn1nc(-c2ccco2)ccc1=O)c1cccc(-n2cnnn2)c1 | O=C(NC[C@@H]1CCC[C@H]1O)c1cc(N2CCCC2=O)ccc1Cl | O=C(CSc1nc2ccccc2c(=O)n1NC(=O)c1ccccc1)c1ccccc1
2385,8740,amide,1.0,1.6443041304919757,"[#6]-,:[#7]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",7,CCCC[C@H](CC)CNC(=O)N1CCO[C@H](C(N)=O)C1 | Cc1ccc(C)c(-n2ccnc2SCC(=O)N2CCC[C@@H](C(N)=O)C2)c1 | CC(C)=CC(=O)N[C@@H](C(N)=O)c1ccccc1 | CCCC(=O)Nc1ccc(N2C[C@@H](C(N)=O)CC2=O)cc1 | CC(C)c1ocnc1CN1C[C@@H](C(N)=O)CC[C@H]1C
1146,9726,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]:,-[#7]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",7,COc1ccc([C@@H](C)[C@@H](C)[NH2+]C2CC2)cc1F | COCCOc1ccccc1NC(=O)c1[nH]nc(C2CC2)c1Cl | Cc1ccc([C@@H](NC(=O)c2cc(C#N)cs2)C2CC2)cc1 | O=C(Nc1ccccc1F)c1n[nH]c(C2CC2)n1 | CCOC(=O)[C@H](C)c1n[nH]c(C2CC2)n1
2301,5743,ether,0.7,1.48980547397097,"[#6]:[#6]:[#6]:,-[#6]:,-[#6]-,:[#6]-[#7]-[#6]",8,COc1cccc(CN(C)[C@H](C)c2nc(C)c(-c3ccc(Cl)cc3)o2)c1 | Cc1cccc(CN(C)S(=O)(=O)c2ccc(C#N)cc2)[nH+]1 | COc1cccc(CN(C)C(=O)c2cc3ccc(Cl)cc3[nH]2)c1 | Cc1cccc(CN(C)[C@@]2(C[NH3+])CCCCC2(C)C)c1 | COc1cccc(CN(C)S(=O)(=O)N[C@H](CO)C(C)C)c1
1484,15853,alkene,0.85,21.1864406779661,"[#6]-,:[#6]-[#6]=[#6]-,:[#6]",5,CCC/N=C([O-])/C(C#N)=c1/s/c(=C/c2cccs2)c(=O)n1CC | CC(C)/C(=C\c1cncn1C(C)C)CNC1CC1 | CC/C(=C\c1cnc2ccccc2n1)CO | CC/C=c1/[nH]c(=O)/c(=C\c2ccccc2Cl)[nH]c1=O | CC/C(=C\c1ccc2ccccc2[nH+]1)CO
2281,10456,ether,0.8,1.7026348273953944,"[#6]-,:[#6]:,-[#7]:,-[#6]",4,CCOCCN(C)C(=O)Nc1ccc(OC(C)(C)C)cc1 | COC(=O)CCCCCNC(=O)c1cccc(NCC(C)(C)C)c1C | Cn1cnnc1CNC1CCN(C(=O)OC(C)(C)C)CC1 | CCOCCNC(=O)CNc1ccc(C(=O)OC(C)(C)C)c(C)c1 | Cc1nc(CN(CC(=O)[O-])C(C)(C)C)cs1
102,12048,alcohol,1.0,10.264832683227263,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#7]:,-[#6]",6,O=C(Nc1ccsc1C(=O)N[C@H](CO)c1ccco1)c1ccncc1 | [NH3+]Cc1ccc(C(=O)N[C@@H](CO)c2ccccc2)o1 | COc1ccc(Cl)cc1NC(=O)N[C@H](CO)c1ccccc1 | COc1cccc2c1CC[C@@H]2N[C@@H](CO)c1ccc(Cl)cc1 | CC(=O)Nc1cccc(NC(=O)N[C@@H](CO)c2ccccc2)c1C
954,9862,ether,0.8,1.7026348273953944,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,6,COc1ccc(CC(=O)Nc2cccc(S(=O)(=O)N(C)C)c2)cc1 | COc1ccc(CC(=O)N[C@H](c2ccccc2)c2ccccc2Br)cc1 | Cc1ccc(CC(=O)N[C@@H](C)c2cc(C)ccc2C)cc1 | Cc1ccc(CC(=O)N2CCC[C@H]2C(=O)N(C)C)cc1 | COc1ccc(O[C@H](C)CNc2cc(Cl)cc(Cl)c2)cc1
459,7179,ether,0.95,2.021878857532031,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#6]",5,COc1cc([C@@H]2CC(=O)N=C3[N-]NC=C32)cc(OC)c1OC | CCOc1cc([C@@H]2C(C(=O)OC)=C(C)Nc3nnnn32)ccc1OC | COc1cc([C@@H]2CC(=O)NC3=NC(c4ccccc4)=NC(=O)[C@H]32)ccc1O | Cc1cc([C@@H]2OCCC[C@H]2C[NH2+]C(C)(C)C)c(C)s1 | Cc1cc([C@@H]2CCCN2C(=O)[C@H]2CC[C@H](C[NH3+])O2)on1
2753,5171,nitrile,1.0,23.946360153256705,"[#6]:,-[#6]:[#6]:[#6](-,:[#6]):,-[#6]",6,CNC(=O)c1ccc(Nc2c(C#N)nnc3ccccc23)cc1 | CC(C)COc1ccc(CNCc2cccc(C#N)c2)cc1 | COc1cc(OC)c(NCCOc2cccc(C#N)c2)cc1F | COc1ccc(C[NH+](C)CC(=O)Nc2ccc(C#N)cc2)c(OC)c1 | CCCNc1cc[nH+]c(COc2cccc(C#N)c2)c1
1934,10723,aliphatic_ring,1.0,1.573960399156357,"[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CC[C@@H](C)CN(CC)[C@@H]1CCC[C@@](C#N)(NC2CC2)C1 | COc1cc(OC)c(OC)cc1C[NH+]1CCC[C@H](C(=O)N2CCCC2)C1 | CC[NH2+][C@H]1CC[C@@H](N(CCOC)CCOC)C1 | Cc1oc(-c2ccsc2)nc1CC(=O)N[C@H]1CC[NH+](CC2CCCC2)C1 | O=C(c1ccc[nH]c1=O)N1CCC[C@@H](c2[nH+]ccn2CC2CC2)C1
1102,9535,carbonyl_any,1.0,1.4566642388929352,"[#6]-,:[#6]-[#6](=[#8])-[#8]",5,C[C@H](Sc1nnnn1-c1ccc(Br)cc1)C(=O)[O-] | CC[C@@](C)(NC(=O)CSc1cc(C)ccc1C)C(=O)[O-] | Cc1cc(O)cc(C)c1[C@H]([NH3+])C(=O)[O-] | CC(C)[C@H](NS(=O)(=O)c1ccccc1Br)C(=O)[O-] | CCN(CC(C)(C)O)C(=O)/C(C)=C(/C)C(=O)[O-]
724,7256,amide,0.95,1.5620889239673768,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,6,Cc1ccccc1OCCNC(=O)[C@H](O)c1ccccc1 | Nc1ccccc1CCCNC(=O)Nc1ccc(Cl)cc1 | COc1ccccc1OCCC(=O)NC[C@@](C)(O)c1cccs1 | COc1ccccc1CCNC(=O)Cc1ccc(Cl)cc1Cl | COc1ccccc1OCCNC(=O)C1CCN(c2nccnc2Oc2ccccc2C)CC1
834,14673,amide,1.0,1.6443041304919757,"[#6]-[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,C=C(C)C[NH+]1CCC(NC(=O)[C@@H](O)c2ccccc2)CC1 | Cn1cc[nH+]c1[C@@H](NC(=O)Nc1cccc2ccccc12)c1ccccc1 | COC[C@H](O)C[NH+]1CCC(NC(=O)Nc2ccc3ccccc3c2)CC1 | CC[C@@H](O)C[NH+]1CCC(NC(=O)CCc2ccc(Cl)s2)CC1 | C[NH+](C)[C@@H]1CC[C@@H](NC(=O)NCCc2cccc(F)c2)C1
713,9858,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#7]-[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",8,CCC[C@@H](Cc1ccccc1)NCc1ccc(-n2ccnc2)nc1 | FC(F)(F)CC[NH2+]Cc1ccc(-n2ccnc2)cc1 | CCc1ccc([C@H]2COCCN2C(=O)Nc2cccnc2-n2cccn2)o1 | CSc1ncccc1C(=O)NCc1ccc(-n2ccnc2)cc1 | N#C[C@@H](c1ccccc1)[C@H]1CCC[NH+]1Cc1ccc(-n2cccn2)cc1
708,6224,aliphatic_ring,1.0,1.573960399156357,"[#6]-[#7](-[#6]-[#6])-[#6]-,:[#6]",6,COCC[NH+]1COc2c(cc3c(C)c(CC(=O)OC)c(=O)oc3c2C)C1 | C[NH+]1CCCN(C(=O)c2ccccc2-c2cncnc2)c2cc(F)ccc21 | C[NH+]1CCN(C(=O)C2=C(Cl)C3=[NH+][C@@H](c4cccs4)C[C@H](C(F)(F)F)N3N2)CC1 | C[NH+]1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Cl)c(Cl)c2)CC1 | C[NH+]1CCCN(C(=O)c2cccc(Cl)c2)CC1
2692,8446,benzene,0.95,1.2930447801823872,"[#6](:,-[#6]:,-[#6]:,-[#6]:,-[#7]:,-[#6]):,-[#6]:,-[#6]",8,O=c1[nH]c(C[NH+]2CCC[C@@H]2Cc2cccc(F)c2)nc2ccsc12 | O=c1[nH]c(/C=C/c2ccc(Cl)c(Cl)c2)nc2sc3c(c12)CCCCC3 | O=c1[nH]c(CSc2nc3ccccc3c(=O)n2-c2ccc(F)cc2F)nc2sc3c(c12)CCCC3 | O=c1[nH]c(C[NH+]2CCN(Cc3ccc(Br)s3)CC2)nc2cc(Cl)ccc12 | O=c1[nH]c(CN2CCC[C@@H]2c2ccc3c(c2)OCCO3)nc2scc(-c3ccco3)c12
1976,6479,alcohol,1.0,10.264832683227263,"[#7]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",5,COc1ccc(S(=O)(=O)NC[C@@H](O)c2ccsc2)cc1F | CCCC[C@@H](C(=O)OC)[C@@H](O)c1cncn1CCC | C[C@H](C(=O)NC[C@H](O)c1ccccc1Cl)c1ccccc1F | CCCCC(=O)N1CC[NH+](C[C@@H](O)c2cccs2)CC1 | CCOc1ccc(S(=O)(=O)NCC[C@@H](O)c2cccc3ccccc23)cc1
63,5466,aniline,0.7,1.903932981559049,"[#6]-,:[#7]-,:[#6]:,-[#6]:,-[#6]:[#6]:,-[#6]:,-[#6]",8,O=C(Nc1ccc(-n2ccnc2)nc1)c1cnc2ccccc2n1 | O=C(Nc1ccc2c(c1)CCO2)c1ccc(Br)s1 | O=C(NCCc1cnn(-c2ccccc2)c1)c1ccc(Cn2cncn2)cc1 | O=C(Nc1ccc2c(c1)CCO2)c1ccnc(OC2CCC2)c1 | O=C(Nc1ccc2[nH]ncc2c1)c1ccc(F)c(COCC2CC2)c1
21,9014,ring_N,1.0,1.267941370391033,"[#6]-,:[#7]:,-[#6]:[#6]-,:[#6]",5,CCCn1cc(CNC[C@@H]2CCO[C@@H]2c2cnn(C)c2)cn1 | CN(C)C(=O)Cn1cc(NS(=O)(=O)c2ccc3ccccc3c2)cn1 | Cc1ccc(CN[C@H](C)C[C@@H]2CCCCC[NH2+]2)cn1 | Cc1ccc(C(=O)NCCCNC(=O)c2ccc(-c3ccccc3)cc2)cn1 | CN(C)CCn1cc(NC(=O)c2ccccc2N2CCOCC2)cn1
1289,18257,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CCCOCC(C)(C)[C@H]1CC[C@H](C)CC1=O | CC(C)(C)NCC(=O)N[C@H]1CCC[C@H](O)C1 | COc1ccc(C)cc1[C@@H](C)NC(=O)NCC[C@H](O)C(C)C | Cc1c(Br)c(C(F)(F)F)nn1[C@H](C)C(=O)NC[C@H](C)c1ccc(F)cc1 | CC(C)(C)[C@@H]1CC[C@H](O)[C@H](CCC2CC2)C1
2162,7540,sulfonamide,0.95,12.92517006802721,"[#6]-,:[#6]:[#6]:[#6]-[#16](=[#8])(=[#8])-[#7]-[#6]",9,C[C@H]1CCC[C@H]([NH2+]Cc2ccc(S(=O)(=O)N3CCOCC3)s2)C1 | Cc1c[nH]c(CN(C)C(=O)c2ccc(S(=O)(=O)N3CC[C@H]([NH3+])C3)cc2)[nH+]1 | CCn1c(SCCCC#N)nnc1-c1cccc(S(=O)(=O)N2CCCC2)c1 | C[NH+](C)[C@@H](CNC(=O)CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1 | CC1(C)CN(C(=O)C2CC2)c2ccc(S(=O)(=O)N3CCCCCC3)cc21
1775,13622,nitrile,1.0,23.946360153256705,"[#6]-,:[#6]-,:[#6]-,:[#6](-[#6])-,:[#6]",6,CCC[C@@H](C#N)C1(O)CCOCC1 | CCCN[C@@]1(C#N)CCC[C@@H]1CCOCC | CCCN[C@@]1(C#N)CCC[C@@H](N(CC)C2CC2)C1 | CCN[C@@]1(C#N)CCC[C@H]1CC[NH+](C)CCCOC | CCN[C@]1(C#N)CCC[C@H]1CC[NH+]1CCCCCC1
302,9034,aliphatic_ring,1.0,1.573960399156357,[#6]-[#6]-[#7]1-[#6]-[#6]-[#6]-[#6]-[#6]-1,8,COC(=O)[C@H](C)[NH+]1CCC(OCc2ccccc2)CC1 | COC[C@@H](O)C[NH+]1CCC(NCc2occc2C)CC1 | CC[C@H](O)C[NH+]1CCC(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)CC1 | COC[C@H](O)C[NH+]1CCC(NC(=O)COC2CCCCC2)CC1 | COC[C@@H](O)C[NH+]1CCC(NC(=O)c2ccccn2)CC1
1702,16225,amide,0.85,1.3976585109181794,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,CCCCn1nc(C(=O)NCCc2cccc(Cl)c2)ccc1=O | O=C(Nc1cccc(Cl)c1)c1nn(-c2ccc(Cl)cc2)ccc1=O | COc1cn(CC(=O)NC2CCCC2)c(CN2CCc3ccccc3C2)cc1=O | COCCn1nc(C(=O)Nc2cc(C)on2)ccc1=O | C[C@H](C(=O)NCCOc1cc(N2CCOCC2)ncn1)n1nc(-c2ccc(F)cc2)ccc1=O
1584,7798,chiral_center,1.0,1.0029084344599337,"[#7]-[#6](-,:[#6])-,:[#6]:,-[#6]:,-[#6]",6,[NH3+][C@H](C(=O)[O-])c1cc(Cl)c(F)c(Br)c1[O-] | [NH3+][C@H](C(=O)Nc1cc(Cl)ccc1F)c1ccccc1 | [NH3+][C@@H](C(=O)[O-])c1ccc(C(=O)[O-])c(C(=O)O)c1 | [NH3+][C@H](C(=O)[O-])c1cc(F)cc(F)c1I | [NH3+][C@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)[O-]
825,6659,sulfonyl,1.0,10.486577181208053,"[#6]-,:[#6]:[#6]:[#6]:,-[#6]",5,O=S(=O)(c1ccccc1)N1CC[NH+](Cc2cccc(F)c2)CC1 | O=S(=O)(CCSc1ccccc1NS(=O)(=O)c1cccc2nonc12)c1ccc(Cl)cc1 | O=S(=O)(c1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1 | O=S(=O)(c1ccccc1)N1CCO[C@H](c2ccccc2F)C1 | O=S(=O)(c1ccccc1)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1
