feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
118,49998,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]:,-[#6]",6,Cc1nc(-c2ccc(Cl)cc2)sc1[C@H](C)NCc1cc[nH]c1 | CC[C@H](NC(=O)[C@@H]1CCC(=O)N(c2ccc(C)c(C)c2)C1)c1cc[nH+]cc1 | O[C@H](C[NH2+]Cc1cc[nH]c1)c1ccsc1 | C[C@H]([NH2+]Cc1cc[nH]c1)c1ccc(C#N)cc1 | COc1cc(OC)cc(OCCC[NH2+]Cc2cc[nH]c2)c1
370,49990,amide,1.0,1.6443041304919757,"[#6]-,:[#6]-[#7]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",8,C[C@H]1C[C@@H]1C(=O)N1CC[NH+](Cc2cccc(C(=O)N3CCCCC3)c2)CC1 | Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)N[C@@H](c3ccc(F)cc3)c3[nH+]ccn3C)CC2)c(C)c1 | CC(=O)c1ccc(C(=O)Nc2ccc(NC(=O)c3cnoc3C)cc2)cc1 | Cc1ccc(S(=O)(=O)[N-]c2ccc(C(=O)Nc3ccccc3C(=O)N3CCCCC3)cc2C)cc1 | CCNC(=O)N1CCN(CC(=O)N2CCN(c3ccc(F)cc3)CC2)CC1
159,50000,aliphatic_ring,0.9,1.4165643592407215,"[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#7]",6,COc1cc([C@H]2N=C(O)c3c(sc4c3CC[C@@H](C)C4)N2)ccc1OC(=O)c1ccc(Cl)cc1Cl | COc1ccc(C(=O)Oc2ccc([C@@H]3N=C(O)c4c(sc5c4CCN(C(C)C)C5)N3)cc2)cc1 | O=C(c1ccc([N-]S(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1)N1CCN(c2nccs2)CC1 | C=C(C)CSc1nnc([C@@H](CC)N(C)C)n1-c1ccc(OC)cc1 | COc1cc([C@@H]2N=C(O)c3c(sc4c3CC[C@H](C)C4)N2)ccc1OC(=O)c1cccs1
206,49999,ring_O,0.9,3.541633873760428,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",5,Cc1ccc(-n2c(SC[C@H]3CCCO3)nc3cc(Cl)ccc3c2=O)cc1 | CC1(C)Cc2cc(CNCCn3cccn3)ccc2O1 | O=C(CC[C@@H]1CCCO1)N1C[C@H]2CCc3c(n[nH]c3C(F)(F)F)[C@H]2C1 | NCc1cc(-c2ccc(OC[C@H]3CCCO3)cc2)on1 | O=C(NC[C@H]1CCCO1)c1cc(-c2ccccc2)n(-c2nc(-c3ccc(Cl)cc3)cs2)n1
488,49996,amide,0.95,1.5620889239673768,"[#6]:,-[#7]:,-[#6]:,-[#6]",4,O=C(NCCCn1cccn1)Nc1nnc(C(F)(F)F)s1 | O=C(NCCCn1cccn1)N1CCC[C@@H]([NH+]2CCCC2)C1 | O=C(NCCCn1ccnc1)c1ccc(-n2cnc3ccccc32)cc1 | O=C(NCCCn1ccnc1)Nc1ccc(-c2nnnn2C2CC2)cc1 | O=C(NCCCCn1ccnc1)N1CCC[C@@H]1C[C@H](O)c1ccccc1
125,49994,amine_tertiary,0.8,5.556327267676067,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]:,-[#6]",7,C[C@H](NC(=O)Nc1cn[nH]c1-c1ccccn1)[C@H]1CN(C)CCO1 | C[C@H](NCc1ccc(F)cc1OC(F)(F)F)[C@@H]1CN(C)CCO1 | C[C@H](N[C@H](C)c1ccccc1OCc1ccccc1)[C@@H]1CN(C)CCO1 | C[C@@H](N[C@@H]1CCc2sc(Cl)cc21)[C@H]1CN(C)CCO1 | C[NH2+][C@@H](c1c[nH+]cc2ccccc12)[C@H]1CN(C)CCO1
37,49997,benzene,1.0,1.3610997686130393,"[#6]-,:[#6]1:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-1",7,COCC[NH+]1[C@H](C)CN(Cc2ccc(OC)c(OC)c2OC)C[C@H]1C | Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc2c(c1)NC(=O)[C@@H](C(=O)N1CCOCC1)S2 | CC[C@@H](C)NS(=O)(=O)c1ccc2c(c1)[C@H]1C=CC[C@@H]1[C@H](c1c(Cl)cccc1Cl)N2 | C[NH2+][C@H](Cc1ccc(C)c[nH+]1)c1ccc(Cl)c(Cl)c1 | [NH3+]C[C@H]([NH3+])c1ccc2c(c1)CCC2
424,50000,aliphatic_ring,0.95,1.4952623791985393,"[#6]-,:[#6]:,-[#6]-,:[#6]-,:[#6]",5,CCc1ccc([C@@H]2c3c(-c4cc(C)ccc4O)n[nH]c3C(=O)N2CCO)cc1 | CCOc1ccc([C@@H]2[C@@H]3C(=NN=C3c3cc(Cl)c(C)cc3[O-])C(=O)N2CCO)cc1 | CCCCOc1ccc([C@@H]2c3c(-c4ccc(C)cc4)n[nH]c3C(=O)N2CCCC)cc1OCC | CCCCCOc1ccc([C@H]2c3c(oc4ccccc4c3=O)C(=O)N2CCO)cc1OC | O=C1c2ccccc2[C@](O)([C@@H]2N=CC=[NH+]2)N1CCO
239,49996,ether,0.7,1.48980547397097,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,CCc1c(C)nc(C)nc1N1CC[C@H]([NH+]2CCOCC2)[C@H](CCC(=O)[O-])C1 | C[C@H](Cn1cncn1)[NH2+]CC1([NH+]2CCOCC2)CCCCCC1 | COc1ccccc1OCc1nc(C#N)c(NCC[NH+]2CCOCC2)o1 | Cc1cc(Br)cc2c(N3CCNCC3)c(Br)cnc12 | CCC[NH2+][C@H](c1[nH]cc[nH+]1)[C@@H]1CCOC2(CCOCC2)C1
634,50000,ring_S,0.75,4.5698269558859375,"[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]",5,O=C(CC1CCN(C(=O)c2nnc(C(=O)Nc3cccc(Cl)c3)s2)CC1)NC[C@H]1CCCO1 | OC[C@@H]1O[C@H](Sc2nc3ccccc3n2Cc2nnc(-c3ccccc3)o2)[C@H](O)[C@H](O)[C@@H]1O | C[C@@H](Sc1nnc(S[C@H](C)C(=O)c2ccc(F)cc2)s1)C(=O)c1ccc(F)cc1 | CC(C)Cc1nnc(NC(=O)c2ccccc2-n2cnc3ccccc3c2=O)s1 | O=C(Nc1nnc(Cc2ccc3c(c2)OCCO3)o1)[C@H]1CCCN(S(=O)(=O)c2cccs2)C1
1,50000,aromatic_ring_any,1.0,1.0762872395384881,"[#6](-,:[#6])-,:[#6]:,-[#6]:,-[#6]",5,CCCN(C(C)C)[C@H](CN)c1cccnc1 | Fc1ccc([C@H]2CCCN2Cc2ccc(C(F)(F)F)cc2)cc1 | Nc1ccc(Oc2cccc(Br)c2)cc1 | COc1ccc2cc(CN3CC[C@@H](CN4CCOCC4)C3)ccc2c1 | CCOc1ccc([C@H]2CN(Cc3ccccc3)CC[C@@H]2NCc2ccccc2)cc1
466,50000,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#7]:,-[#6]:,-[#6]",7,Cc1ccc2nc(C)n3c4ccccc4c(NC(=O)Cc4ccccc4)c3c2c1 | Cc1ccc(NCCn2c(C)c(C)n3c4c(=O)n(C)c(=O)n(C)c4[nH+]c23)cc1Cl | Cc1cc(NCCC[NH+]2CCOCC2)n2nc(C)c(C)c2n1 | CC(C)CCn1ccc([C@H](C)N)c1 | COc1ccc(OC)c(CNC(=O)[C@@H](C)n2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)c1
26,50000,ring_N,1.0,1.267941370391033,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]",7,CC(C)c1nc2c(n1C)CCN(c1cccc(F)c1C#N)C2 | Cc1ncc2c(c1CNS(=O)(=O)c1ccsc1)CCN(C(=O)c1ccc3c(c1)OCO3)C2 | Cc1c2c(cc3c(-c4ccccc4)cc(=O)oc13)CN(c1cccc(F)c1)CO2 | Cc1cc2nc3c(c([O-])n2n1)CCN(Cc1ccc2c(c1)C[C@@H](C)O2)CC3 | Cn1c2c(c(=O)n(C)c1=O)CN(CCc1c[nH]c3ccccc13)CN2
79,50000,ring_N,1.0,1.267941370391033,"[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CCn1cc(C[NH+](C[C@H](C)O)C2CCCCC2)cn1 | CCOC(=O)C1(Cc2cccc(C(F)(F)F)c2)CC[NH+](Cc2cc(CC(C)C)n[nH]2)CC1 | Cc1ccc(S(=O)(=O)CCCC(=O)Nc2nnc(-c3ccc(S(=O)(=O)C(C)C)cc3)o2)cc1 | Cc1cnc(C)c(-c2cc(F)cc3c2O[C@H](CNC(=O)c2cc(C(C)C)n[nH]2)C3)n1 | COCCc1noc(CN2CCc3c([nH+]c(C(C)C)n3C)C2)n1
167,50000,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]:,-[#7]",4,CC[C@](N)(COC)c1sccc1C | CC[C@@](C)([NH3+])c1nncn1C(C)C | CC[C@@H](CCO)NC(=O)N[C@@H](c1cccc(OC)c1)c1nccn1C | C[C@H](O)c1cccn1C(F)F | CCc1cc(-c2ocnc2C[NH2+]CC(C)C)n(CC)n1
276,49981,amide,0.95,1.5620889239673768,"[#6]-[#7]-[#6]-,:[#6]:,-[#6]:,-[#6]:[#6]:,-[#6]",8,CN(Cc1ccc(N(C)C)cc1)C(=O)[C@H]1CC(=O)N(C)[C@@H]1c1cccnc1 | CN(Cc1ccc(N(C)C)cc1)C(=O)NCCc1ccc([NH+](C)C)cc1 | CN(C(=O)c1ccc(I)cc1)C1CCC(C)(C)CC1 | CCN(C(=O)Cc1cc(C)on1)[C@H](C)Cc1ccc(OC)cc1 | COCCN(Cc1ccc(C(C)C)cc1)Cc1cc(=O)n2cc(C)ccc2n1
284,49999,alcohol,0.7,7.185382878259084,"[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#7]-,:[#6]",6,CCCCO[C@@H]1C[C@H](N(C)C(=O)NC2CCC(O)CC2)C1(C)C | COc1ccc(OCC(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2)cc1 | CC(C)=CC(=O)NCc1ccc(C(=O)NC[C@H](C)[NH+]2CCC(C)CC2)cc1 | C[C@@H](C(=O)NCc1ccc(N2CCC(O)CC2)c(F)c1)[NH+](C)C | CC(C)C[C@H](C(=O)NCCC[NH+]1CCC(O)CC1)N1CCCCC1=O
156,49992,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]",6,CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(SCc1c(C)cc(C)cc1C)n2C[C@H]1CCCO1 | Cc1ncc2c(c1CNS(=O)(=O)c1ccsc1)CCN(C(=O)c1ccc3c(c1)OCO3)C2 | COc1cc2c(cc1OC)n(CC(=O)N[C@@H](C)c1ccc3c(c1)OCCO3)n1c(C)cc(=O)nc21 | CCN(CC)S(=O)(=O)c1ccc2c(c1)cc(C(=O)N(C)Cc1ccccc1)n2C | CCOC(=O)c1ccc2c(c1)nc(SCc1ccc(F)cc1F)n2Cc1ccccn1
472,49997,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]:,-[#6]",3,O=C1CCCC[C@@H]1[C@@H]1CCCCCN1C(=O)c1c[nH]c2nccc(Cl)c12 | C[C@H](NC(=O)Nc1cccc(F)c1)[C@H](O)c1ccc(Br)cc1 | CC(=O)Oc1c[nH]c2ccc(Cl)cc12 | COCCn1cc(-n2cc(C#N)c([O-])nc2=O)cn1 | C[C@H](O)CN(C)C(=O)NCCc1c[nH]c2ccc(F)cc12
540,49996,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",5,Cc1cc(F)ccc1-n1cc(O)c(C(=O)N(CCC#N)CCC[NH+](C)C)n1 | CC(C)C[NH2+]C[C@@]1(C[NH+]2CCC(C)(C)C2)CCC[C@H](C)C1 | Cc1cc(S(=O)(=O)N2CC[NH2+]CC2)c(C)s1 | O[C@]1(C[NH+]2CCC(F)(F)CC2)CC[NH2+]C1 | CN(C)C(=O)c1ccc(NC(=O)C[NH+](C)CCC#N)cc1
720,49994,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-[#6]-[#7]-[#6]",6,CC[C@@H](C)N1C[C@H](Cc2ccccc2)[NH2+]C[C@@H]1C(C)(C)C | C[C@@H](CCCO)[NH2+][C@H]1CCCC[C@@H]1C(C)(C)C | CC[NH2+][C@@H](CCN(CC)C[C@H](C)CC)C(C)(C)C | CC(C)C[NH+]1CCO[C@H](CNC(=O)C[NH2+]C(C)(C)CC(C)(C)C)C1 | C=CC[C@H](C)[C@H](C)[NH2+][C@H](CO)CC(C)(C)C
78,50000,ether,0.7,1.48980547397097,"[#6]-,:[#6](:,-[#6]:,-[#6]:,-[#6]):,-[#6]-,:[#6]",7,C=CCc1ccc(OCCn2c(C[NH+]3CCOCC3)nc3ccccc32)c(OC)c1 | C=CCc1ccc(OCCn2c([C@@H](C)O)nc3ccccc32)c(OC)c1 | C=CCc1ccc(OCCn2c(CCNC(=O)C(C)C)[nH+]c3ccccc32)c(OC)c1 | O=C1c2oc3ccc(F)cc3c(=O)c2[C@@]2(C(=O)N(Cc3ccccc3F)c3ccccc32)N1CCO | CCN(CCO)C(=O)CC[C@@]1(Cc2ccc(OC)c3ccccc23)CCC(=O)N1
585,49993,aniline,0.7,1.903932981559049,"[#6](-,:[#6]:,-[#6])-,:[#6]-,:[#6]",5,CCCN(Cc1ccccc1N)C(=O)c1sccc1CC | CCN[C@H](c1cccnc1N)[C@@H](C)OC | COc1ccc(-c2nc(C)c(C(=O)NCc3ccc(-n4cc[nH+]c4)c(F)c3)s2)cc1OC | COc1cc(N[C@H](C)c2nc(C(C)C)no2)cc(OC)c1OC | CCCN(Cc1ccccc1O)[C@H](C)C(=O)OC
450,50000,amide,0.9,1.479873717442778,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,Cc1c(C(=O)N2CCCC2)sc2ncn(Cc3ccccc3Cl)c(=O)c12 | Cc1c(C(=O)N(C)c2cccc[nH+]2)cnn1CCO[C@@H]1CCCCO1 | Nc1c(C(=O)Nc2ccc(Br)cc2)c2ccccn2c1C(=O)c1ccc(F)cc1 | Cc1c(C(=O)N2CCN(C)c3ccccc3C2)cnn1-c1ccc(=O)[nH]n1 | Cc1onc(C#N)c1C(=O)Nc1ccc(C(F)(F)F)cc1
190,50000,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#7]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",7,CCCc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)Nc1ccccc1Cl | Cc1cc(=O)n2c(n1)SC[C@H]2CC(=O)NCc1cc(-c2ccc(F)cc2F)on1 | CCOC(=O)c1c(C)sc(-c2c(-c3ccc(OCC)cc3)[nH]c3c2c([O-])nc(=O)n3C)c1[O-] | CCCc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)N[C@@H](C)c1ccccc1 | CCn1cc[nH+]c(NCCCn2c(C)[nH+]c3ccccc32)c1=O
42,49999,ring_N,1.0,1.267941370391033,"[#6]-,:[#7]:,-[#6]:,-[#6]:,-[#6]-,:[#6]",6,CCn1ccc(C(=O)/N=c2\sc3c(C)ccc(OC)c3n2C)n1 | Cn1ccc(C(=O)Nc2nc(C(C)(C)C)cs2)n1 | CCn1ccc(NC(=O)C2CN(C(=O)Cc3ccc(F)cc3)C2)n1 | Cn1cnc(S(=O)(=O)NCC(=O)NCc2ccco2)c1Cl | Cn1cnc(CNC(=O)N2CCO[C@H](c3cccc(OC(F)F)c3)C2)n1
623,50000,aniline,0.7,1.903932981559049,"[#6](:,-[#6]:[#6]):,-[#6]:,-[#6]-,:[#6]:,-[#7]:,-[#6]",8,COc1cccc(-c2noc(CSc3nc4ccccc4c(=O)n3Cc3ccccc3)n2)c1OC | Cc1ccc(-c2cnn3cc4c(nc23)C[C@@H](c2ccco2)CC4=O)cc1 | COc1cccc(-c2cnn3c2NC(=O)[C@H]3CC(=O)Nc2ccc(C(C)C)cc2)c1 | Clc1cccc(-c2noc3ncnc(Nc4ccc5c(c4)OCO5)c23)c1 | COc1ccc(-c2cnn3c2NC(=O)[C@@H]3CC(=O)Nc2ccc(Br)cc2)cc1OC
539,49998,ring_O,0.85,3.344876436329293,"[#7]:,-[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",7,Cc1nnc(CN(C)C(=O)Nc2ccc(N(C)C(C)C)c(F)c2)n1C | O=C(NCc1cccc(COCC2CCCCC2)c1)c1cc2c(s1)SCC2 | CC[NH2+][C@H](c1ccc2c(c1)OCO2)[C@@H](C)c1cccc[nH+]1 | O=C(NCc1ccncc1)c1cc2c(s1)CCCCCC2 | COc1c(CN[C@@H](c2ccc3c(c2)OCCO3)C(C)C)c(C)nn1C
294,50000,aliphatic_ring,1.0,1.573960399156357,"[#6](-,:[#6]:,-[#6]:,-[#6]:,-[#6])-,:[#7]-,:[#6]",7,COC(=O)c1c(-c2ccc(Cl)cc2)noc1NCC1CC[NH+](Cc2ccc(C)cc2)CC1 | O=S(=O)(c1ccc(F)c(Cl)c1)N1CCC[C@@H]1c1ccccc1F | CN1CCc2cc(C[NH2+]C3CCN(c4ccc(C(=O)NCc5ccc6c(c5)OCO6)cc4)CC3)ccc21 | Cn1nc(C(F)(F)F)c(Cl)c1C(=O)N1CCC([NH+]2CCC[C@@H](O)C2)CC1 | COc1ccc2c(c1)OC[C@@H]([NH2+][C@H](C)C1CC[NH+](C)CC1)C2
416,50000,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",9,CC(C)[C@H](NC1CC[NH+]([C@@H]2CCCC[C@H]2C)CC1)C(=O)N1CCCC1 | CCc1ccccc1Nc1cc(C(=O)N[C@@H]2CCCC[C@@H]2C)c2ccccc2n1 | Cc1nc(NC(=O)CCNC(=O)[C@H]2C[C@@H]2C)sc1-c1ccccn1 | CSc1nnc2c(n1)O[C@@H]([C@H]1CC=C(C)C[C@@H]1C)Nc1ccc(Br)cc1-2 | C[C@H](CC(=O)N[C@H]1CCCC[C@@H]1C)NC(=O)C1CCCCC1
6,49999,ring_O,1.0,3.935148748622698,"[#6]-,:[#6]:,-[#6]:,-[#6](-,:[#6]-,:[#6]):,-[#6]",7,O=C(O)C1([C@H]2CCOC3(CCC3)C2)CCCC1 | C[C@@H]1[C@@H]([C@@H]2CCOC3(CCCCC3)C2)CC[C@@H]1O | NC(=[NH2+])C1CCN([C@@H]2CCOC3(CCCC3)C2)CC1 | Cc1cc(C(=O)[C@@]2(C)CCCO2)cs1 | Clc1cccc(CN2CC[C@]3(CCOC3)C2)c1Cl
66,49915,aniline,0.85,2.3119186204645596,"[#6](:,-[#6]:[#6]:,-[#6]):,-[#6]-,:[#6]-,:[#7]",7,Cc1ccc(-c2cc[nH+]cc2)cc1NC(=O)COc1ccccc1OCc1ccccc1 | Cc1ccc(-c2ncco2)cc1NC(=O)N[C@H](c1ccc(F)cc1)C1CC1 | Cc1ccc(-c2ncco2)cc1NC(=O)c1cnn(-c2ccccc2)c1C | COc1ccc(N2CCCCS2(=O)=O)cc1S(=O)(=O)Nc1cc(OC)c(OC)c(OC)c1 | Cc1ccc(-c2ncco2)cc1NC(=O)N[C@H]1COc2ccccc21
4,50000,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#7]:,-[#6]:,-[#6](-,:[#6]):,-[#6]",6,COc1ccc(CNC(=O)Cn2nc(C)nc2C)cc1 | Cn1cc(CNc2ncc(Cl)cn2)cn1 | CCCC[C@@H](NCc1cn(C)nc1CC)C(=O)OC | CCN(Cc1cn(C)nc1C)[C@@H](C)C(C)C | CC(=O)N1c2ccc(S(=O)(=O)Nc3cnc(C(C)(C)C)nc3)cc2C[C@H]1C
68,50000,amide,0.85,1.3976585109181794,"[#6](-,:[#7]-,:[#6]-,:[#6])-,:[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",9,Cc1cnn([C@@H]2CCCN(C(=O)c3cc4ccccc4c(=O)[nH]3)C2)c1 | Cn1cc2c(n1)[C@@H](C(=O)NCc1ccccn1)CN(C(=O)CN1CCCCCC1)C2 | CC(C)(C)OC(=O)N1CC[NH+](CCNC(=O)c2cc3ccccc3o2)CC1 | CCN1CCN([C@H](C)CNC(=O)c2cc3ccccc3o2)CC1 | COCC[NH+]1CCC[C@@H](NC(=O)c2cc3c(C(C)C)nn(C)c3s2)C1
533,50000,chiral_center,1.0,1.0029084344599337,"[#7]-,:[#6]-,:[#6]-,:[#6]",4,C[C@@H](c1nc(-c2ccccc2)no1)N1CCN(CC(=O)N(C)C)CC1 | CC(C)[NH+](CC(=O)NCc1cccc(C(=O)NC2CC2)c1)CC(F)(F)F | CC(C)[NH+](Cc1c[nH]nc1-c1ccc(F)cc1)CC(C)(C)O | C[NH2+]CC[NH+]1CC(C(C)C)C1 | CC(C)[NH+](CCn1cc(C#N)cn1)CC(F)(F)F
373,50000,amine_tertiary,0.7,4.861786359216557,"[#6]-,:[#6]:,-[#7]:,-[#6]:,-[#6]",5,C[NH+]1CCN(CCCNC(=O)c2nc(C3CC3)n3ccccc23)CC1 | CC[NH+]1CCN(CCNC(=O)[C@H]2C[C@H]2c2ccccc2C)CC1 | C[NH+]1CCN(CCCCNC(=O)[C@@H]2Cc3ccccc3O2)CC1 | CC[NH+]1CCN(CCNC(=O)c2ccc(Br)s2)CC1 | C[NH+]1CCN(CCCNC(=O)c2cnc3sc4c(n3c2=O)CCCC4)CC1
