feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
766,49957,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]-,:[#6]:,-[#6]",5,Cc1nn(C(C)(C)C)cc1[C@H](C)NCCNC(=O)CC1CCCCC1 | O[C@]1(C[NH2+][C@H](Cc2ccccc2)C(F)(F)F)CCOC1 | Cc1csc(N2CCN(C(=O)c3sccc3Br)CC2)[nH+]1 | CCOc1ccc(C(=O)NCCOc2ccc(-c3ccc(F)cc3)nn2)cc1 | Cc1cccc(O[C@@H](C)C(=O)NC[C@@H](CCO)CC(C)C)c1
2771,49949,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CN1CCN(CCCNC(=O)Cc2ccc(Cl)cc2)CC1 | CN(Cc1ccc(Cl)cc1)C(=O)c1cc2ccccc2c(=O)[nH]1 | Cc1nnc(CCCN2C[C@H](C)C(=O)Nc3ccccc32)o1 | C=CCn1c(C)nnc1SCOC(=O)c1ccccc1 | O=C(NCC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1)c1ccccc1Cl
2018,49954,ether,0.75,1.5962201506831821,"[#7]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",7,Cc1sc2ncnc(SCC(=O)NC[C@@H]3CN(Cc4ccccc4)CCO3)c2c1C | C[C@@H]1C[C@@H](C[NH2+][C@@H]2CC[NH+](C)C[C@@H]2C)C[NH+]1Cc1ccccc1 | CCCC1=C(C(=O)OCC)[C@@H](c2ccc(OCC(=O)NCCc3ccccc3)c(OC)c2)NC(=O)N1 | COc1ccc(C[NH+]2CCC(C(=O)NC3CCCC3)CC2)cc1OC | CC[C@@H](N[C@@H](C)CC[NH+]1CCOCC1)c1ccc(N(C)C)cc1
2695,49963,ether,0.7,1.48980547397097,"[#6]-,:[#6]-,:[#6]-,:[#7]",4,CC(C)c1nc(C(=O)N2CCC[C@@H]2[C@H]2CCC[NH+]2C)cs1 | Cc1c(C(C)(C)C)nn(-c2ccccc2)c1NC(=O)[C@H]1CCO[C@@H]1C | CCn1c([C@@H]2CCCN2Cc2nccn2C(F)F)nc2ccccc21 | CCOc1ccc(NC(=O)c2cc(-c3cc[nH+]cc3)n(-c3ccc(F)cc3)n2)cc1 | Cc1nc(N2CCC[C@@H](N3CCCC3)C2)c2cnn(C)c2n1
2756,49951,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",5,Cc1cnc2c(c1)nc(N)n2C[C@H]1CCCC[C@@H]1C | Cn1c(Nc2ccc3nc(N4CCCC4)sc3c2)c(C#N)c(=O)n(C)c1=O | C=CCn1c(S[C@@H](C(=O)N(C)C)c2ccccc2)nc2sc3c(c2c1=O)CC[C@@H](C)C3 | CCOc1ccc([C@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2cccc(C(F)(F)F)c2)cc1OC | CC1=C[C@@H](C[NH+](C)CCO)[C@H](C(C)C)C[C@H]1Cc1nnc(-c2ccc(N(C)C)cc2)o1
2073,49952,ring_N,0.95,1.2045443018714814,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]:,-[#6]",6,Cc1ccc(C(=O)Nc2cccc(C(=O)N3CCOCC3)c2C)c(O)c1 | CCC(CC)(CC)Nc1cncc(C(=O)OC)n1 | Cc1nn2c([nH+]1)[C@H]([NH2+][C@H](c1ccccc1C)C(C)C)CCC2 | CC[C@H]1CC[C@H]([NH+]2CCN(CCC(C)C)CC2)C1 | Cc1cc(C)c(NC(=O)C2(N3C(=O)C[C@H]3c3ccccc3)CCCC2)c(C)c1
2744,49922,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,Cc1cc(C)c2c(c1)OCC[C@H]2[NH2+]Cc1ccc([S@@](C)=O)cc1 | O=C(Nc1ccc2c3c(cccc13)CC2)c1sc2ccccc2c1Cl | O=S(=O)(CCC1CC1)[N-]c1c(F)cc(Cl)cc1F | CCCN1CC(=O)N(Cc2ccc(C(=O)[O-])cn2)CC1=O | O=C(CN(Cc1ccccc1Cl)S(=O)(=O)c1ccc(Cl)cc1)Nc1ccccc1F
278,49963,amide,0.85,1.3976585109181794,"[#7]-[#6]-,:[#6]-,:[#6]-,:[#6]",5,CCCCCNC(=O)CC[C@@H]1C(=O)NC2=[N+](C)N=C(C)C2=C1C | O=C([O-])CNC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2N[C@H]1O | CC(=O)c1ccccc1N(C(=O)Cc1c[nH]c2ccccc12)[C@@H](C(=O)NC1CCCCC1)c1ccc(O)cc1 | O=C(Nc1cc(F)c(F)c(F)c1)N[C@H]1C=C[C@H](C(=O)[O-])C1 | [NH3+][C@@H](c1ccc(Cl)s1)[C@@H]1COc2ccccc2C1
1016,49947,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]:,-[#7]:,-[#6]",4,COc1cccc(/C(C)=C/C(=O)N(C)[C@H]2CCC[NH+](C)C2)c1 | CCC[NH2+]C[C@@H](C)[C@@H](C)N1CCC[C@H](C(F)(F)F)C1 | CC(C)[C@@H]([NH2+]C[C@H](C)C[NH+]1CCCC1)c1cccnc1 | C[C@@](O)(CNC(=O)c1nccc2ccccc12)C[NH+]1CCOCC1 | CN(C)c1ccc(C[NH+]2CC[C@H](N3CC[NH+](C)CC3)[C@H](CCC(=O)[O-])C2)c[nH+]1
2084,49952,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",5,C[C@H]1CCCC[C@@H]1N(C)c1cccc(F)c1C[NH3+] | CCc1ccc(S(=O)(=O)NC[C@H](c2ccc3c(c2)CCN3C)N2CCOCC2)s1 | CCOc1ccc([N-]S(=O)(=O)c2ccc(C(=O)NC[C@@H](c3ccccc3)[NH+](C)C)cc2)cc1 | CC[C@H](C)N(C(=O)c1ccccc1CCc1ccccc1)c1nc(-c2ccc(Cl)cc2)cs1 | CCc1nnc(NC(=O)CCC(=O)Nc2ccc(F)cc2)s1
1632,49957,chiral_center,1.0,1.0029084344599337,"[#6](-,:[#6]-,:[#6])-,:[#6]",4,N#Cc1cccc(CNC(=O)Cc2c(F)cccc2F)c1 | [H]/N=C1\NC(=O)N(CCC)[C@H]1CC(=O)N(C)C | CCn1ccnc1S(=O)(=O)CC(=O)N[C@H](C)c1ccc(CC(C)C)cc1 | Cc1nc(COc2ccc(C[NH+]3C[C@@H](C)O[C@H](C(N)=O)C3)cc2)no1 | Cn1c(=O)c2c([nH+]c(N3CC[NH+](C)CC3)n2Cc2c(Cl)cccc2Cl)n(C)c1=O
2197,49908,aliphatic_ring,0.85,1.3378663392829035,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,C[C@@H]1CCCC[C@H]1NC(=O)CSc1nnc(-c2ccc(OC(F)F)cc2)n1N | CC(C)c1ccc2c(c1)s/c(=N/C(=O)[C@@H]1CCCN1S(C)(=O)=O)n2C | Cn1cc(C[C@@H]2CC[NH+](Cc3ccc(F)cc3C(F)(F)F)C2)cn1 | Cc1c(C(=O)N(C)Cc2ccco2)nnn1-c1cccc2c1CCN(Cc1ccncc1)C2 | C[C@@H](c1ccc2ccccc2c1)[NH+](Cc1ccnn1C)C1CC1
1539,49929,amide,0.8,1.3154433043935807,"[#6]-,:[#6](-,:[#6])-,:[#6]:,-[#6]",5,C[C@@H](CNC(=O)[C@H](C)n1cccn1)c1ccsc1 | Cc1ccc(NC(=O)c2cccc(C[NH+]3CCNC(=O)C3)c2)n[nH+]1 | CC(C)[C@H](C)NC(=O)Cn1nnc(-c2cccs2)n1 | COCCN1C(=O)c2ccccc2[C@@H](C(=O)NCCC(C)C)C12CCCC2 | Cc1cc(C)c(C(=O)[C@@H](C)Sc2nnc(COc3ccc(Cl)cc3)o2)cc1C
70,49958,chiral_center,1.0,1.0029084344599337,"[#6]:,-[#6]-,:[#7]-,:[#6]-,:[#6]",5,CN[C@H](c1ccc(F)cc1C)[C@H]1C[NH+]2CCN1CC2 | Cc1ccc2cc([C@H](c3nnnn3C3CCCCC3)[NH+]3CCC(Cc4ccccc4)CC3)c(O)nc2c1 | COc1ccc(S(=O)(=O)N2c3ccccc3C[C@H]2C)cc1C | Fc1ccc(C2(NCc3nnc(-c4ccccc4F)o3)CCCC2)cc1 | O=C(COCc1[nH]c2cc(F)ccc2[nH+]1)N1Cc2ccccc2[C@H](O)C1
978,49928,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#7]-,:[#6]",4,CC1=CC(C)=N[C@@H]1C(=O)N1CCC[C@@H](C(=O)NCC2CC[NH+](Cc3ccc(Cl)cc3)CC2)C1 | Cc1cccc(C)c1NC(=O)c1ccccc1NC(=O)[C@H]1CC(=O)N(c2ccc(OC(C)C)cc2)C1 | COC(=O)c1ccc(/C=c2\sc3nc(/C=C/c4cccs4)nn3c2=O)cc1 | COCc1ccc(C[NH+]2CCCC[C@H]2CC(N)=O)o1 | CC[C@H](C)c1ccc(NC(=O)CSc2nc3ccccc3n2-c2ccc(OC)cc2)cc1
2715,49947,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,Cc1cc(OC(F)F)ccc1NC(=O)c1cc(-c2cc[nH+]cc2)nc2c(Cl)cccc12 | CC1CCN(c2nc3c(c(=O)[nH]2)[C@@H](c2ccc(N(C)C)cc2)[C@H](C#N)C(=O)N3)CC1 | CCCCCC[C@@H](C)OC(=O)[C@H]1Cc2[nH]cnc2CN1 | CCOC(=O)C1=C(C)N=c2s/c(=C\c3cn(C)c4ccccc34)c(=O)n2[C@@H]1c1ccc(Cl)cc1 | N#Cc1cn[nH]c1NC(=O)c1ccc2ccccc2c1O
2378,49960,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#7]-,:[#6]",4,CCCCn1c(N)c(N(Cc2ccco2)C(=O)[C@@H]2CCCO2)c(=O)[nH]c1=O | C[C@H](NC(=O)[C@]1(C)Cc2ccccc2C(=O)O1)c1ccc(Br)cc1 | COc1ccc(CN(C(=O)COc2cc(C)c(Cl)c(C)c2)c2ccccn2)cc1OC | COc1ccc(C[NH+]2CCC[C@H](N(C)C)C2)c2ccccc12 | CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)Nc2cnc(-c3ccccc3)nc2)cc1
956,49950,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#7]-,:[#6]",6,COc1ccc(Cl)cc1C(=O)Oc1ccc(NC(=O)c2ccccc2)cc1 | Cc1cc(C)n(-c2ccc(C(=O)NC[C@H](O)c3ccc(F)cc3)cn2)n1 | CC1(C)c2sc(=O)[nH]c2S[C@@H](C(=O)[O-])[C@@H]1C(=O)c1ccc(F)cc1 | CC(C)c1ccc(OCCn2c([C@@H](C)NC(=O)C3CCCCC3)[nH+]c3ccccc32)cc1 | Cc1n[nH]c2ncc(NC(=O)NCC(F)F)cc12
2180,49957,aliphatic_ring,0.9,1.4165643592407215,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,CCOC(=O)C1=NC(C)=C(CN(Cc2ccc(OC)cc2)C(=O)c2ccco2)[C@@H]1C | CC[NH+](CC)[C@H]1CCC[C@@](CO)(NC)C1 | Cc1cc(N2CC[NH+](C)CC2)ccc1NC(=O)N1CCN(Cc2cccs2)CC1 | CC(=O)N1CC(=O)N2CC[C@@H](CC(=O)NCc3ccccn3)[C@@H](CCCOc3ccccc3C1)C2 | O=C(NCc1ccccc1)N[C@@H]1C=C[C@H](C(=O)[O-])C1
2025,49961,chiral_center,1.0,1.0029084344599337,"[#7]-,:[#6]-,:[#6]:,-[#6]",4,CC(C)[C@H](C(=O)O[C@@H](C)[C@@H]1CCOC1)N1CCCC1=O | COC[C@@H](C)NC(=O)c1cc(F)cc(F)c1 | CCOc1ccc([C@@H]2CC(c3cccs3)=[NH+]c3nc(CCCO)nn32)cc1 | c1cncc(Cn2cc[nH+]c2-c2ccc(-n3ccnc3)cc2)c1 | CCc1cnc(CCNC(=O)c2coc(Br)c2)s1
399,49940,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",6,CC[C@@H]1CCc2c(sc(NC(=O)[C@@H]3CC(C)=C(C)C[C@@H]3C(=O)[O-])c2C#N)C1 | Cc1[nH]c2cccc(C(=O)N3CCC[C@H]3c3ccc(C(=O)N4CCN(C)CC4)cn3)c2c1C | CC1CCC(NS(=O)(=O)CC(=O)N[C@@H]2C[C@@H]2C)CC1 | CC[NH+]1CCC[C@H]1CN(Cc1cc2cc3c(cc2[nH]c1=O)OCO3)C(=O)Nc1ccc(F)cc1 | CCc1oc2ccccc2c1C[NH+](C)CN1C(=O)[C@H]2CC[C@@H]1C2
819,49934,aromatic_ring_any,0.95,1.0224728775615637,"[#6](-,:[#6]-,:[#6]-,:[#6])-,:[#6]-,:[#6]",6,COc1ccc([C@H](C(=O)[O-])[NH+]2CCC[NH+](C3CCCC3)CC2)cc1OC | COCCOc1ncccc1CN[C@H]1C[C@H]2C[C@@H]1[C@H]1CCC[C@H]21 | Cc1cccc(NC2CC[NH+](CC(=O)OC(C)(C)C)CC2)[nH+]1 | CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)Cc1coc2cc(C)ccc12 | COCc1cccc(C[NH+](CC2CC2)CC(F)(F)F)c1
1232,49943,chiral_center,1.0,1.0029084344599337,"[#7]-,:[#6]-,:[#6]:,-[#6]:,-[#6]",5,COCc1ccc(C(=O)NC[C@H](CCO)CC(C)C)cc1 | COc1ccc(CCNC(=O)[C@H]2CCCN(c3ccc(-n4nc(C)cc4C)nn3)C2)cc1 | C[C@H](NC[C@@H](O)c1cc[nH+]cc1)c1ccc(F)cc1Br | COc1ccccc1[C@H](CNC(=O)c1ccc(N2CCNC2=O)c(C)c1)[NH+]1CCCC1 | O=C(Nc1ccc(NC(=O)C2[C@H]3CCCC[C@@H]23)cn1)c1ccccc1
148,49943,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6]",3,C[C@H](c1cccc(Cl)c1)N(C)C(=O)c1cc2c(cc1O)OCO2 | COCCNc1nc[nH+]c(Nc2cccc(C)[nH+]2)c1N | Cc1cc(C)c(NC(=O)[C@H]2CC2(c2ccccc2)c2ccccc2)c(C)c1 | COc1cccc2c1OC[C@H](C(=O)NCc1nc(-c3ccccc3)n[nH]1)C2 | COc1cccc2cc(C(=O)Nc3cc(CC(F)(F)F)ccc3Cl)c(=O)oc12
2620,49937,ring_N,0.95,1.2045443018714814,"[#6]:,-[#7]:,-[#6]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",7,Cc1cc(C)c(C#N)c(S[C@@H](C)C(=O)OC(C)(C)C)n1 | CCN1CCN(CCNC(=O)c2ccc3c(c2)N(C)C(=O)[C@H]2CCCCN32)CC1 | Fc1cccc(CN2CCN(c3ncccn3)CC2)c1F | C[C@@H](CCCO)[NH2+]Cc1nc2c(s1)CCC2 | Cc1ccc(NC(=O)C2(NC(=O)c3cnc(-c4ccncc4)[nH]c3=O)CCCCC2)cc1
1538,49944,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,CCNc1c(N/C(O)=[NH+]/C2(CC(=O)OCC)CCCCC2)c(=O)oc2ccccc12 | COc1ccc(S(=O)(=O)[N-]c2cccc(C(=O)Nc3nc4ccc(Cl)cc4s3)c2)cc1 | O=C1COc2ccc(NC(=O)[C@@H]3COc4ccccc4O3)cc2N1 | COc1ccc(O)c(CNC(=O)Nc2cccc(F)c2C)c1 | CC[C@H](C(=O)N1CCN(Cc2nc(-c3ccccc3)cs2)CC1)c1ccccc1
1303,49955,aromatic_ring_any,0.95,1.0224728775615637,"[#6](-,:[#6])-,:[#6]-,:[#6]",4,CN(C)c1nc(N)nc(CN2CCC[C@H]2c2nc3ccccc3s2)[nH+]1 | Cc1cccc(C(C)C)c1NC(=O)c1c([O-])cc(F)cc1F | Cc1cccc(NC(=O)CSc2nc([O-])c3cnn(-c4cccc(Cl)c4)c3n2)c1 | C[C@@H](Nc1cccc(OCc2cccnc2)c1)c1nc(C2CC2)no1 | Cc1ccc2nc(-c3ccc4c(c3)[C@@H]3C=CC[C@@H]3[C@H](c3cccc(Cl)c3)N4)sc2c1
2564,49951,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#7]-,:[#6]",4,CCCCn1c(=O)n(C[C@@H](O)c2ccc(Cl)cc2)c(=O)c2c1nc(CO)n2CCC | CC(=O)Nc1cccc(NC(=O)C[C@@H](CN2CC[NH+](C)CC2)C(=O)[O-])c1 | CCNS(=O)(=O)c1ccc(F)c(C(=O)NCCn2c(C)nc3ccccc32)c1 | NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(=O)c1c[nH]c2ccccc12 | CCN(CC)S(=O)(=O)c1ccc(=O)n(CC(=O)c2ccccc2OC)c1
412,49936,ether,0.7,1.48980547397097,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",5,Cc1ccc(Cn2c(=O)c3ccccc3n3c(SCC(=O)NC4(C#N)CCCCC4)nnc23)cc1 | C[C@H](C(=O)NCc1ccc(F)cc1)C1CCN(C(=O)c2ccc3nc(-c4ccccc4)oc3c2)CC1 | N#C[C@]1([NH2+]C2CC2)CCC[C@@H]1CCOC1CCCCCC1 | O=C([C@H](c1ccccc1)n1cccc1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1 | COc1ccc(NC(=O)C[NH+]2CCN(Cc3nc(-c4ccc(F)cc4)cs3)CC2)c(OC)c1
1965,49956,chiral_center,1.0,1.0029084344599337,"[#6](-,:[#6]-,:[#7]-,:[#6])-,:[#6]-,:[#6]",6,CCn1cc(CN(C)[C@H]2CCC[NH+](Cc3ccccc3)C2)cn1 | O=C(CN(Cc1ccccc1Cl)S(=O)(=O)c1ccc(Cl)cc1)Nc1ccccc1F | CCCc1cc([C@@H]2CCC[NH+]2Cc2c[nH]nc2-c2ccc(OC)cc2)no1 | CC1CCC(N(C(=O)C[NH2+]C(C)(C)c2nccs2)C2CC2)CC1 | NC(=O)Cn1cc(C(=O)N[C@@H]2C[C@H]3C[C@@H]2[C@H]2CCC[C@H]32)nn1
107,49943,chiral_center,1.0,1.0029084344599337,"[#6](-,:[#6]-,:[#6])-,:[#6]-,:[#6]",5,CN(C)C(=O)C[C@@H](C[NH3+])N1CC[NH+]2CCC[C@@H]2C1 | CN(CC(=O)Nc1nc2ccccc2s1)Cc1cnn(-c2ccccc2)c1 | CC[NH+](CC1CC1)[C@@H]1CC[C@](N)(C(N)=O)C1 | C[C@H](Cc1ccsc1)N(C)C(=O)c1cccc(-n2ccnc2)c1 | CC[C@@H]1CCCCN1S(=O)(=O)c1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc(F)c(Cl)c3)C2)cc1
2808,49946,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6]-,:[#7]:,-[#6]:,-[#6]",6,CC(C)COC[C@@H](C)NC(=O)N[C@H](CN1CCN(C)CC1)c1ccccc1 | CC(C)c1ccc(OCCCCn2c([C@H](C)NC(=O)c3ccco3)[nH+]c3ccccc32)cc1 | CS(=O)(=O)[N-]c1ccc(Cl)c(N[C@@H]2CCNC2)c1 | CC(=O)Nc1ccc(NCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1 | C[C@H](Nc1cc(-n2cccn2)nc(N)n1)C(C)(C)C[NH+](C)C
2935,49941,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6](-,:[#6])-,:[#6]-,:[#6]-,:[#6]",7,C[C@@]1(C(=O)Nc2ccc3[nH]nc(C(N)=O)c3c2)CCCc2ccccc21 | CC[C@@H](C)C[C@H](C)[NH2+]c1nc2c(C)cccn2n1 | O=C(NC[C@@H](c1ccc(Cl)cc1)[NH+]1CCOCC1)c1ccnc(Cl)c1 | Cc1cccc(OCC(=O)N[C@H](C)C(=O)NCc2ccco2)c1 | CCOc1ccc(Cl)cc1C[NH+](C)C[C@]1(O)CNCCOC1
1158,49946,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",6,Cc1nc2ccccc2n1CCC(=O)N1CC[C@](O)(CN(C)C)C1 | CCOC(=O)Cn1nnnc1[C@H](CC)N(Cc1ccc(C)cc1)Cc1cc2cc(OC)ccc2[nH]c1=O | O=C(NCc1cccc(COCC2CCCCC2)c1)c1cc2c(s1)SCC2 | CCOC(=O)N1[C@@H](C(=O)[O-])CC[C@@H]1c1ccc(C)o1 | CCCCN1C[C@@]2(CCC[NH+](Cc3sc(C)nc3CC)C2)CCC1=O
