feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
1372,9481,fluorine,1.0,5.369992482010526,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#9],7,CCNC(=O)[C@@H]1C[C@H](NC(=O)CO)C[NH+]1Cc1ccc(F)cc1C | CCOC(=O)C1=C(C)C(C(=O)[C@H](C)OC(=O)c2ccc(C)c(F)c2)=N[C@@H]1C | CC[C@@H](C)[C@H](C(=O)[O-])S(=O)(=O)c1ccccc1F | C[C@H]([NH2+]Cc1ccc2c(c1)OCO2)C(=O)Nc1ccc(F)cc1Cl | C#CCN(CC(=O)[O-])S(=O)(=O)c1cc(C)ccc1F
1516,9143,aliphatic_ring,1.0,1.573960399156357,"[#6]-[#7]-[#6](-,:[#6]-,:[#6])-,:[#6](-,:[#6])-[#6]",8,CC[NH2+][C@H]1[C@H](n2cc(C(F)(F)F)cn2)CCCC1(C)C | C[NH2+][C@H]1[C@@H](CN(C)C2CCCC2)CCCC1(C)C | CC[NH2+][C@@H]1C(=O)Nc2cc(O[C@H](C)CC(C)C)c(Cl)cc21 | C[NH2+][C@H]1[C@H](n2ccc(C(F)(F)F)n2)CCCC1(C)C | CC[NH2+][C@@H]1[C@H](C[NH+](C)Cc2cccc(Cl)c2)CCC1(C)C
1574,8140,trifluoromethyl,1.0,24.679170779861796,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",5,CC(C)[NH2+][C@@]1(CO)CC[C@H](N(CC(F)(F)F)C(C)C)C1 | Cc1cc(C(F)(F)F)nc(SCC(=O)NCC(C)C)c1C#N | Cc1ccc(C(F)(F)F)cc1NC(=O)[C@H]([NH3+])C(C)C | O=C(O[C@@H]1CCCc2ccccc21)[C@@H]1CC(=O)N(CC(F)(F)F)C1 | CCOC(=O)c1c(CC(C)C)csc1NC(=O)Cn1cc(C(F)(F)F)ccc1=O
1555,7159,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]",3,C[N-]S(=O)(=O)c1ccc(/C([O-])=N/c2nnc(C3CC3)s2)o1 | N#Cc1ccccc1COc1cccc(/C([O-])=N/c2ncn[nH]2)c1 | COc1cccc2c(=O)c(/C([O-])=N/c3nncs3)c[nH]c12 | Cc1cc(C)c2oc(/C([O-])=N/c3nc4ccc(F)cc4s3)cc(=O)c2c1 | CC(C)S(=O)(=O)c1cccc(/C([O-])=N/c2nnc(-c3ccc(S(=O)(=O)N(C)C)cc3)o2)c1
76,12120,carbonyl_any,1.0,1.4566642388929352,[#8]=[#6](-[#8])-[#6]-[#6],5,O=C([O-])[C@H]1CCCCN1C(=O)Cc1cc[nH]n1 | O=C([O-])[C@H]1Cc2nc[nH]c2CN1C(=O)c1ccc(F)cc1 | O=C([O-])[C@H]1CCCCN1c1nc2ncnc([O-])c2s1 | O=C([O-])[C@@H]1c2[nH]cnc2CC[NH+]1Cc1ccc(OCc2ccccn2)cc1 | O=C([O-])[C@@H](C1CCCCC1)[NH+]1CC2(CCC2)C1
1192,15785,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]:,-[#6]:,-[#7]:,-[#6]:,-[#6]",6,COC(=O)c1cccc(N2CCC(c3c[nH]c4ncccc34)CC2)n1 | COc1ccc(S(=O)(=O)N2CCC[C@H](c3nc(C)nc4ncccc34)C2)cc1 | COc1ccc(CCC(=O)N2CCCN(Cc3cnc4ncccn34)CC2)cc1 | CCCCN(C)C(=O)[C@@H]1Sc2ncnc(NCCc3c[nH]c4ccccc34)c2[C@@H]1C | Cc1ccc2nc(CSc3ncnc4ccccc34)cn2c1
1266,18801,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-[#6]-,:[#7]",4,CCOC(=O)[C@@H]([NH3+])c1[nH+]ccn1C | COC(=O)C[C@]1([NH3+])CCSc2ccccc21 | CC(C)(C)CN1C[C@@H]([NH3+])CC1=O | CC(C)C[C@H](O)C1(C[NH3+])CCC1 | COc1cc(Br)cc(C[NH3+])c1[O-]
318,7564,aliphatic_ring,1.0,1.573960399156357,"[#6](-,:[#6])-,:[#6]-,:[#6](-,:[#6]-,:[#6])-,:[#6]:,-[#6]",8,CC[NH2+][C@H](CC(C)C)[C@@H]1CCc2cccnc21 | C[NH2+][C@H](C)CC[C@H]1CCCc2cccnc21 | CN[C@H](c1ncn[nH]1)[C@@H]1CCCc2cccnc21 | CCC[C@@](C)(CO)NC(=O)N[C@@H]1CCc2ccccc21 | CCC(CC)[C@H]([NH2+]C)[C@@H]1CCc2ccccc21
1622,16730,aromatic_ring_any,0.95,1.0224728775615637,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#6]",5,O=C1[NH+]=c2ccccc2=C(O)[C@@H]1c1nc([O-])c2ccccc2n1 | C=CC/[NH+]=C(\O)c1ccccc1/N=C(\O)c1cccc(OC)c1 | CCOc1c(OC)cccc1[C@@H]1CN2C(=O)CN(CCC(C)C)C(=O)[C@]2(C)[C@@H]2[NH+]=c3ccccc3=C12 | O=C(NCCCC1[NH+]=c2ccccc2=[NH+]1)c1cccs1 | CN1CC[NH+]=C1[C@H](NC(=O)CC1=c2ccccc2=[NH+]C1)c1ccccc1F
640,8168,aniline,0.85,2.3119186204645596,"[#6]-,:[#6]-,:[#6]-,:[#6]-[#6]-[#7](-[#6])-[#6]",8,O=S(=O)(CC1CCC1)NC[C@@H]1CCCN(c2ncccn2)C1 | CS(=O)(=O)NC[C@H]1CCCN(c2ncc(Cl)cc2F)C1 | CN(Cc1ccccn1)C(=O)NC[C@@H]1CCCN(c2ncccn2)C1 | C[C@@H](NC(=O)[C@H]1CCCN(c2cnc3nccnc3c2)C1)c1ccccn1 | O=C(Nc1nc2ccccc2s1)[C@H]1CCCN(c2ccc(-n3cc[nH+]c3)nn2)C1
2242,7280,benzene,1.0,1.3610997686130393,"[#6]-,:[#6]-,:[#6]:,-[#6]-,:[#6]-,:[#6]-,:[#7]",7,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(C#N)cc3)CC2)cc1 | CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3cccc(Cl)c3F)CC2)cc1 | CC(C)(C)c1ccccc1[C@H](N)C[NH3+] | CC(C)(C)c1ccccc1OCC(=O)NCc1cccc[nH+]1 | CC(C)(C)c1ccc(CCC(=O)NCCCc2nn(-c3ccccc3)c(N)c2C#N)cc1
1131,12320,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]-,:[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1",8,CCc1nc(CC(=O)N(C)C[C@H]2OCCc3ccccc32)cs1 | NC(=O)c1ccc(OCC(=O)N[C@H]2CCCOc3ccccc32)cc1 | N#Cc1ccc(C(=O)N[C@H]2CCSc3c(F)cccc32)cc1 | COc1ccc(CN(C)C(=O)N[C@H]2CCCOc3ccccc32)cc1F | O[C@H](c1ccccc1)C1(CN[C@@H]2CCCOc3ccc(F)cc32)CC1
2604,9937,ring_O,0.8,3.148118998898158,"[#6]:,-[#7]:,-[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#6]",8,CC[NH+]1CCN(c2cc3c(cc2Br)C(=O)C(=O)N3)C[C@@H]1C | CC1(C)CN(c2cc3c(cc2Br)C(=O)C(=O)N3)CCO1 | CC1CC[NH+](CCCCNC(=O)c2ccc3c(c2)OCC(=O)N3)CC1 | Cc1cc(C)c2cc3c(nc2c1)OCC(=O)N(Cc1cccs1)C3 | CSc1nc([O-])c2c3c(sc2n1)CCC3
2830,10451,aliphatic_ring,0.95,1.4952623791985393,"[#7]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",7,Cc1ccc(C)c2sc(OC3CCN(C(=O)COc4ccc5ccccc5c4)CC3)[nH+]c12 | COc1ccc(Cl)c2sc(N3CCN(C(=O)COc4ccc5ccccc5c4)CC3)nc12 | CN1CC[NH+](Cc2cc(Cc3c[nH]c4cc5ccccc5cc4c3=O)ccc2O)CC1 | Cc1ccc(-c2nn3c(=O)cc(CN4CCN(C(=O)COc5ccccc5Cl)CC4)[nH+]c3s2)cc1 | COc1ccc2oc(-c3cccc(NC(=O)c4ccc(-c5cc6ccccc6oc5=O)cc4)c3)nc2c1
756,5468,nitrile,0.8,19.157088122605366,"[#6]:,-[#6]:,-[#6]",3,N#CCc1ccc(S(=O)(=O)NC[C@H]2C[C@@H]2c2ccccc2)cc1 | N#CCc1ccc(S(=O)(=O)NCC(=O)[O-])cc1 | CC#CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1 | N#Cc1c2n(c(=O)n(C[C@@H](O)COc3ccccc3F)c1=O)CCC2 | C#CCOc1ccc(CCNS(=O)(=O)CCC)cc1
373,11581,amide,1.0,1.6443041304919757,"[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]",7,Cc1cccc(CNC(=O)N[C@H]2CC[C@@H]([NH+](C)C)C2)c1 | CC[C@@H](C#N)Oc1cccc(CNC(=O)NCc2cscn2)c1 | O=C(CNC(=O)N[C@H](CO)c1ccco1)Nc1ccc(Cl)cc1 | CC[C@@H](C)Cn1c(CNC(=O)c2ccncc2)[nH+]c2ccccc21 | Cc1[nH+]ccn1-c1ccc(CNC(=O)NCCc2ccccn2)cc1F
887,16220,ring_S,0.75,4.5698269558859375,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#6]",5,Cc1cc2oc3c(c(=O)c2cc1C)[C@@H](c1cccc(Oc2ccccc2)c1)N(c1nncs1)C3=O | Cc1nc([C@H]2CCCN2C(=O)c2csnn2)nc2c1CCC(=O)N2CC1CCCCC1 | Cc1nnc([C@@H]2Cc3ccccc3C[NH+]2Cc2cncs2)o1 | O=C(N[C@H]1CC[C@H](Nc2nccc(-c3cc[nH+]cc3)n2)C1)c1ccon1 | O=C(Nc1ccc(S(=O)(=O)/N=c2\[nH]ccs2)cc1)c1ccoc1
1985,4223,benzene,1.0,1.3610997686130393,"[#6]-,:[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1",7,Cc1cccc(N2CCN(C(=O)CSc3nnc(-c4ccccc4F)n3C3CC3)CC2)c1C | CSc1cccc2sc(/N=C(\[O-])c3c(-c4ccccc4Cl)noc3C)nc12 | CN1CCN(c2cc(CNC(=O)Cn3nnc(-c4ccccc4)n3)cc[nH+]2)CC1 | Cc1cc(-c2nnc(SCC(=O)Nc3nc(-c4ccccc4)cs3)n2C[C@@H]2CCCO2)cs1 | Cc1ncc2c(c1-c1noc(-c3nc(-c4ccccc4)cs3)n1)CCNC2
351,9902,amide,1.0,1.6443041304919757,"[#6]:[#6]:[#6]:,-[#6]-,:[#6]-[#7]-[#6]-,:[#6]",8,CSc1ccccc1C(=O)Nc1cc(C)nn1-c1nc(C)cc([O-])n1 | CCSc1ccccc1C(=O)Nc1cc(C)nn1-c1ccccc1 | CCOc1ncccc1C(=O)N(Cc1ccc(C#N)cc1)C(C)C | CCOc1ccccc1C(=O)Nc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(F)cc1 | COc1ncccc1C(=O)NC[C@@H]([C@@H]1CCOC1)[NH+]1CCOCC1
1801,9288,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]:,-[#6]:,-[#6]-,:[#6]",5,CN1CCN(Cc2cc(F)cc(C#CCCO)c2)C1=O | CC1(C(=O)Nc2ccc(C#CCN)cc2)CCCC1 | C[C@](O)(C1CC1)[C@@]1(C#N)CCc2ccccc21 | O=C1COCCN1Cc1cc(F)cc(C#CCCO)c1 | CC[C@@](O)(C1CC1)[C@]1(C#N)CCOc2ccccc21
2881,21134,ring_N,1.0,1.267941370391033,"[#6]:,-[#6]-,:[#6]:[#6]:,-[#6]:,-[#7]:,-[#6]",7,CCOc1ccccc1-n1cnc(C#N)c1N | Cc1ccc(F)cc1-n1nnc(N)c1C1CC1 | Cc1ccccc1-n1ncc2c(=O)n(CCCOc3ccccc3)cnc21 | Cc1ccccc1-n1cc(-c2ccccc2F)cn1 | Brc1ccccc1-c1n[nH]c(SC[C@H]2CCCCO2)n1
2756,11356,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-[#6]-,:[#7]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",8,CCNC(=O)C[NH2+]Cc1cc(Cl)ccc1OC(F)F | COc1cc([C@H](C)[NH2+]Cc2ncccc2F)ccc1F | C[C@H](O)C[NH2+]Cc1cc(Cl)ccc1OCc1ccccc1F | C[C@H](Cc1ccsc1)[NH2+]Cc1cnc2cnc(Br)cn12 | COC[C@H](Cc1ccccc1)[NH2+]C1CC[NH+]([C@H]2CCCC[C@@H]2O)CC1
1927,13681,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6](-,:[#6])-,:[#6]",5,CC[C@@](O)(C1CC1)[C@]1(C#N)CCOc2ccccc21 | Cc1ccc(CN2C(=O)[C@@](O)(CC(=O)c3cccc(N)c3)c3ccccc32)cc1 | CC[C@@](O)(C1CC1)[C@@]1(C#N)COc2ccccc2C1 | C[C@](O)(C1CC1)[C@@]1(C#N)CCc2ccccc21 | CC[C@@](C)(CC(=O)[O-])CC(=O)Nc1cccc(OC)c1
84,6625,ring_S,0.95,5.78844747745552,[#6]-[#6]-[#7](:[#6]=[#7]-[#6](=[#8])-[#6]):[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,14,CCn1/c(=N/C(=O)c2cccc(C)c2)sc2cccc(F)c21 | COCCn1/c(=N/C(=O)COc2ccc3ccccc3c2)sc2cc(OC)ccc21 | C#CCn1/c(=N\C(=O)CC2CCCC2)sc2cc(OC)ccc21 | C#CCn1/c(=N\C(=O)Cc2ccc(C)cc2C)sc2cc(OCC)ccc21 | CCOCCn1/c(=N/C(=O)c2cccc(F)c2)sc2cc(C)c(C)cc21
665,5954,sulfide,0.7,9.86749365661122,"[#6](-,:[#6]-,:[#6]-,:[#6]-,:[#6])-,:[#7]",6,O=C(CSc1ccccc1)Nc1ccccc1C(=O)NC[C@H]1CCCO1 | O=C(CSc1nc2ccsc2c(=O)n1-c1ccccc1)NC1CCCCC1 | O=C(CCCc1ccccc1)Nc1nc2c(s1)CCCC2 | O=C(CCC1CCC1)NCc1csc(=O)[nH]1 | O=C(CSc1nc2ccsc2c(=O)n1-c1ccccc1)Nc1ccccc1
2278,9257,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,CCOC(=O)c1cnn([C@H]2CCC[NH+](Cc3csc([C@@H]4CCCO4)n3)C2)c1 | Cc1ncsc1CC[NH+]1CC[C@H]([NH+](C)Cc2noc(C(C)C)n2)C1 | C=CCCCN1CCN(Cc2csc([C@H](C)OCC)n2)CC1 | Cc1cc(C(=O)N2CC[NH+](Cc3noc(C4CC4)n3)CC2)on1 | COC(=O)[C@H]1C[NH+](Cc2csc(C(C)C)n2)C[C@@H]1C
398,25860,cyclopentane,0.8,18.48428835489834,"[#7]-,:[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-,:[#6]",8,Cc1ccsc1[C@H]([NH3+])[C@]1([NH+](C)C)CCC[C@H](C)C1 | C[NH2+][C@@]1(C#N)CCC[C@H]1CCSc1n[nH]c(=O)n1C1CC1 | CC(C)[NH2+][C@@]1(C#N)CCC[C@H]1CC[NH+](C)CC1CCCC1 | CCC[NH2+][C@@]1(C#N)CCC[C@@H]1CCn1cc[nH+]c1C(C)C | O=C1N(CC2CCCCC2)CCC[C@@]1(O)C[NH2+]Cc1cccc2[nH]ccc12
2947,23689,aliphatic_ring,0.85,1.3378663392829035,"[#6]-,:[#6](-,:[#6])-,:[#6]",4,CCCC[NH+](C1CC1)[C@H]1CCC[C@@](C#N)(NC(C)C)C1 | CCNC(=O)[C@@]12CC[C@@](C)([C@H](O)C1)C2(C)C | CC1(C)C[C@@]2(C)C=C3CC(C)(C)C(C(=O)[O-])=C3[C@@](C(=O)[O-])(C1)C2 | CC(C)CO[C@H]1CC[C@@](C#N)([NH2+]C(C)C)C1 | Cn1cc[nH+]c1CN[C@](C)(C(=O)[O-])C(F)(F)F
2791,4717,ether,0.75,1.5962201506831821,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#7]:,-[#6]:,-[#6]-,:[#6]-,:[#6]",12,COc1ccc(CCNC(=O)[C@@H]2CC3=c4ccccc4=[NH+][C@@H]3[C@@H]3c4ccccc4C(=O)N23)cc1 | CCCCCOc1ccc([C@H]2c3c(oc4ccccc4c3=O)C(=O)N2Cc2ccccc2)cc1OCC | CCCCOc1ccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2Cc2cccnc2)cc1OCC | CCCOc1cccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2ccccc2)c1 | CCOc1ccc([C@H]2c3c(oc4ccccc4c3=O)C(=O)N2Cc2ccncc2)cc1
1652,9401,aniline,0.7,1.903932981559049,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,Cc1ncc(C[NH2+][C@H](c2ccc(Cl)cc2)c2ncon2)s1 | Cc1ccc(NC(=O)N[C@@H](c2ccc(Cl)cc2)c2ncon2)cc1C | CN(Cc1ccco1)C(=O)CN(C)[C@@H]1CCCN(c2cccnn2)C1 | COCc1ccccc1C(=O)N1CCCN(c2cccnn2)CC1 | C[C@@H](Cc1cccs1)N(C)CCNCc1ccoc1
2473,8367,ring_N,1.0,1.267941370391033,"[#6](-,:[#6]-,:[#6])-,:[#6]-,:[#6]",5,O=C(c1cc2ncc(CCO)cn2n1)N1CCC[C@H](c2ccn[nH]2)C1 | O=C(c1ccnc(OC2CCCCC2)c1)N1CCC[C@H](c2nnn[nH]2)C1 | N#Cc1ccccc1COc1cccc(/C([O-])=N/c2ncn[nH]2)c1 | O=C(C[C@H]1C=CCC1)N1CC[C@@H](c2ccn[nH]2)C1 | C[C@@]1(CNC(=O)N[C@H](Cc2cnc[nH]2)C(=O)[O-])CCCO1
1436,11212,aliphatic_ring,1.0,1.573960399156357,"[#6](-,:[#6]-,:[#6]-,:[#6])-,:[#6]-,:[#7]-,:[#6]",7,CN1CCN(C(=O)c2cc3c(s2)CC[C@@H](C(C)(C)C)C3)CC1 | C[C@@H](NC(=O)c1cc2n(n1)CCN(C)C2)C12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2 | CC1CCN(C(=O)CSc2nc3c(c(=O)n2Cc2ccccc2)S[C@@H](C)C3)CC1 | Cc1ccc(-n2nc3c(c2-n2cccc2)CN(C(=O)CC(C)C)C3)cc1C | COc1ccc(CNC(=O)c2cc3c(s2)-c2c(C)cccc2OC3)cc1
469,8638,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]",6,C[C@@H]1C[NH2+]CCN1c1nc2ccccc2[nH]1 | [O-]c1ccc(C[NH2+]C2CCCC2)[nH+]c1 | COc1ccc(C[NH2+]CCCCN2CC[NH+](C)CC2)cc1F | Cc1cc(C[NH2+]Cc2ncn(C)n2)ccc1Br | C[C@@H]1C[NH2+]CCN1C[C@@H]1CCCO1
1620,14269,aniline,1.0,2.7199042593700704,[#6]1:[#7]:[#6]:[#7]:[#6](:[#6]:1)-[#7]-[#6],8,Cc1cc[nH+]c(Nc2ncnc(Nc3ccncc3)c2N)c1 | CCOc1ccc(Nc2ncnc(Oc3ccccc3OC)c2N)cc1 | Cc1cc(C)cc(Oc2ncnc(NCCCn3ccnc3)c2N)c1 | CC[NH+]1CCN(c2ncnc(Oc3ccccc3OC)c2N)CC1 | Cc1cc(C)cc(Nc2ncnc(Nc3ccc(Br)cn3)c2N)c1
821,15320,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-,:[#6]-,:[#6](-[#7])-,:[#6]",5,CC(C)CCN1C(=O)[C@H]([NH3+])c2ccccc21 | COC(C)(C)[C@H]([NH3+])c1cncc2ccccc12 | Cc1cc(F)c([C@H]([NH3+])c2cccc3ccccc23)cc1F | COCCCOCC[C@@H]1CCC[C@]1([NH3+])C(N)=O | COC1CCN(C(=O)[C@@H]([NH3+])c2ccccc2)CC1
524,9168,benzene,1.0,1.3610997686130393,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6](-,:[#6])-,:[#6]:,-[#6]:[#6]:[#6]",10,COc1ccc([C@H](C)[NH2+][C@H](C)c2cn(-c3ccccc3)nn2)c2ccccc12 | COc1cc([C@@H](C)[NH2+][C@H](C)CC(=O)Nc2ccc(C)cc2C)ccc1F | COC(=O)Cn1cc(C[NH2+][C@H](C)c2cnn(-c3ccccc3)c2C)c2ccccc21 | Cc1cc(C[C@@H](C)[NH2+][C@H](C)Cc2ccc(Br)cc2F)n[nH]1 | COc1ccc([C@H](C)[NH2+][C@H](C)C(=O)Nc2ccc(F)c(F)c2)cc1OC
1398,7313,ring_N,1.0,1.267941370391033,"[#6]-,:[#7]:,-[#6](:,-[#6])=[#8]",5,CCCn1c(S[C@H](C)C(=O)NC2CCCCC2)nc2ccc(Br)cc2c1=O | CN1C[C@H](C(=O)N(C)Cc2ccc3c(c2)OCCO3)CC1=O | Cn1cc(C[NH+](C)CCCNC(=O)OC(C)(C)C)c(=O)n(C)c1=O | CCOCCCn1c(SCC(=O)N2CCCc3ccccc32)nc2sc(C)c(C)c2c1=O | CCCn1c(SCC(=O)NC[C@@H]2CCCO2)nc2ccc(Br)cc2c1=O
2088,12676,benzene,0.95,1.2930447801823872,"[#6](:,-[#7]:,-[#6]):,-[#6]:,-[#6]-,:[#6]:,-[#6]",7,C=CCSc1ncnc2scc(-c3ccc(Cl)cc3)c12 | CC(C)c1ccc(Nc2ncnc3onc(-c4ccc(Cl)cc4)c23)cc1 | CCCNC(=O)c1ccc2noc(-c3ccccc3)c2c1 | COc1ccc(-c2onc(C)c2C(=O)NCCc2cccs2)cc1 | COc1ccc(NC(=O)c2ccc3noc(-c4ccc(C)cc4)c3c2)cc1
