feature_id,n_active,best_concept,best_precision,best_lift,mcs_smarts,mcs_size,top_smiles
1952,14439,amide,1.0,1.6443041304919757,"[#6]-,:[#6]-[#6]-[#7]-[#6]=[#8]",6,CC(C)CC[C@@](C)(O)CNC(=O)Nc1cnn(-c2ncccn2)c1 | CCC(O)(CC)CNC(=O)N[C@@H]1CCCC[C@H]1OC | CC[NH+](CC)[C@@H](C)CNC(=O)NCc1c(O)ccc2c1CCCC2 | CC(C)(O)CNC(=O)CC1(N2CCOCC2)CCCC1 | CC(C)(C)[C@@H](O)CNC(=O)N[C@@H]1CCC[C@@H]1c1ccc(F)cc1
649,4915,ether,1.0,2.128293534244243,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6],10,COc1cc([C@H]2C(C(=O)Nc3ccccc3)=C(C)Nc3nnnn32)cc(Cl)c1OC | COc1cc(C(=O)Nc2ccc(C[NH+]3CCOCC3)cc2)cc(OC)c1OC | COc1cc([C@@H]2CC(O)=Nc3c2cnn3Cc2cccs2)cc(OC)c1OC | COc1cc([C@@H]2CC(=O)N=C3[N-]NC=C32)cc(OC)c1OC | CCOc1cc(C[NH+]2CCC[C@@H](CNC(=O)C(C)C)C2)cc(Cl)c1OC
2428,5189,alkene,1.0,24.92522432701894,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]",6,C/C(=C/C(=O)NCCCOC(C)C)c1ccc(F)cc1F | CC/C(=C\c1ccc2ccccc2[nH+]1)CO | CC/C(=C/C(=O)Nc1cn(C)c(=O)cc1C)c1ccc(C)cc1 | CC/C(=C\c1ccc(-c2cccc(Cl)c2)s1)C[NH2+]C | CNC/C(=C\c1ccc(C)s1)C(C)C
1100,6738,amide,1.0,1.6443041304919757,"[#6](=[#8])-[#7]-[#6]-,:[#6]:,-[#6]:,-[#6]",7,CCCOc1ccc(C(=O)NCc2ccccc2Cl)cc1 | COc1ccc(OCC(=O)NCc2ccccc2Cl)cc1 | COc1ccc(CCCCCC(=O)NCc2ccc(Cl)nc2)cc1 | CCC(=O)Nc1ccc(O)c(C(=O)NCc2cccc3cccnc23)c1 | Cc1cnn(CCC(=O)NCc2ccc(Br)s2)c1
869,12191,sulfide,0.8,11.277135607555682,"[#6](:,-[#7]):,-[#7]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",7,CC[C@H](c1nnc(SCC(=O)N2CCOCC2)n1C1CCCCC1)N(C)C | COCCOc1ccccc1C(=O)N(C)Cc1nnc(C2CC2)n1C | CC(C)c1ccccc1NC(=O)N(C)Cc1nnc(C2CC2)n1C | CCNC(=O)CSc1nnc(-c2cccc(F)c2)n1C1CCCCC1 | CC[C@H](c1nnc(SCC(=O)Nc2cccnc2Cl)n1Cc1ccccc1)[NH+](C)C
3031,23535,ring_N,1.0,1.267941370391033,"[#6]-,:[#6]:,-[#6]:,-[#6]",4,Cc1c(CCC(=O)Nc2cc(-n3cnnn3)ccc2Cl)cnn1C | O=C([O-])c1c(F)cccc1-n1nccn1 | C[C@H]([NH2+][C@@H]1CCN(C)C1=O)c1ccc(-n2cnnn2)cc1 | CN(C)C(=O)CCNCc1ccc(-n2cccn2)cc1 | CCOC(=O)c1ccc(Br)c(-n2cnnc2)c1
2850,7323,benzene,0.95,1.2930447801823872,"[#6]-[#6](-,:[#6])-,:[#6]:[#6]:[#6]",6,CC(C)(C)c1ccccc1[C@H](N)C[NH3+] | CC(C)(C)c1ccc2c(c1)[C@H](O)[C@H]([NH3+])CCO2 | CC(C)(C)c1ccc([C@@H]2CCCN2C(=O)CCn2ccccc2=O)cc1 | CC(C)(C)c1nn(Cc2ccccc2)cc1C[NH+]1CCN2C(=O)NC[C@H]2C1 | CC(C)(C)c1ccc([N-]S(=O)(=O)c2ccccc2F)cc1
2819,8677,aliphatic_ring,1.0,1.573960399156357,"[#6]:,-[#6]-,:[#6]-,:[#6]-[#7]-,:[#6]-,:[#6]",7,CCOc1ccc(CC(=O)NCC2CCN(C(=O)c3cccnc3SC)CC2)cc1 | Cc1c([C@@H](C)NC2CCN(S(=O)(=O)C3CC3)CC2)oc2ccccc12 | COc1ccc(CCNC(=O)NCC2CCN(C(=O)c3cccnc3SC)CC2)cc1 | CC(C)c1cccc(NC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1 | Cc1ccc(CC(=O)N(C)C2CCN(c3cccc(F)c3)CC2)s1
110,18708,aniline,0.75,2.039928194527553,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",10,O=C1C[C@@H](C(=O)N2CCC[C@H]2c2nc3ccccc3s2)CN1Cc1ccccc1 | Cc1ccc(N2C[C@H](C(=O)Nc3nn(C)c4c3[C@H](C)CC(=O)N4)CC2=O)cc1 | C=CCN1C[C@@H](C(=O)N2CC(=O)N(Cc3ccc(OC)cc3)C[C@H](OCc3cc[nH+]cc3)C2)CC1=O | Cc1ccc2[nH]cc(CCN3C[C@@H](C(=O)N[C@@H]4Nc5c(C)cccc5S4)CC3=O)c2c1 | COc1ccc(N2C[C@@H](C(=O)NCCn3ncc4c(NCCc5ccccc5)ncnc43)CC2=O)cc1
2285,18806,alkene,0.7,17.44765702891326,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#7]-,:[#6]",9,COc1ccc([C@@H]2Nc3ccc(S(N)(=O)=O)cc3[C@H]3C=CC[C@H]32)cc1 | COc1ccc([C@@H]2C(C(N)=O)=C(N)Oc3[nH]c(=O)[nH]c(=O)c32)cc1OC | COc1cc([C@@H]2Nc3c(OCC(C)C)cccc3[C@H]3C=CC[C@H]32)cc(OC)c1OC | COc1cccc([C@H]2Nc3ccc(C(=O)[O-])cc3[C@H]3C=CC[C@@H]32)c1OC | Cc1cc(C)c([C@H]2Nc3c(C(N)=O)cccc3[C@H]3C=CC[C@H]32)c(C)c1
1323,19532,chiral_center,1.0,1.0029084344599337,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",5,CC[NH2+]CC/C=C(/C)Cc1cccc(F)c1F | CNC(=O)[C@@H]1CCCN(C(=O)/C=C(/C)c2ccc(F)cc2F)C1 | COC(=O)C1(NC(=O)/C=C(/C)C(C)(C)C)CCCCC1 | Cc1ccc(/C=C(/CO)C(C)C)o1 | COCC[NH2+]CC/C=C(/C)Cc1cccs1
447,13753,amide,0.9,1.479873717442778,"[#7]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",7,Cc1ccc(-c2nn3c(=O)cc(CN4CCN(C(=O)COc5ccccc5Cl)CC4)[nH+]c3s2)cc1 | COc1ccc(CNC(=O)Cn2c3c(c(=O)n4nc(-c5ccccc5)nc24)CCC3)cc1 | Cc1ccc(Cl)c2sc(N3CCN(CCNC(=O)c4nc5ccccc5s4)CC3)nc12 | Cc1ccc2sc(N3CCN(C(=O)c4cc(=O)c5ccccc5o4)CC3)nc2c1C | COc1ccc(Cl)c2sc(N3CCN(C(=O)COc4ccc5ccccc5c4)CC3)nc12
1833,12195,sulfonamide,0.9,12.244897959183675,"[#6]-,:[#6]-,:[#6]-,:[#7]",4,C=CCCS(=O)(=O)N1C[C@@H](C)OCC1(C)C | C=CCS(=O)(=O)N1CC[NH2+]C[C@H]1C(=O)OCC | COc1ccc(CCNC(=O)CCNS(C)(=O)=O)cc1 | CC[C@@H]([NH3+])CS(=O)(=O)[O-] | Cc1ccnc(NC(=O)CCNS(=O)(=O)/C=C/c2ccccc2)c1
1915,15023,aliphatic_ring,1.0,1.573960399156357,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1=[#7]-[#6]-[#6],9,COc1ccccc1N1CCN(C(=O)[C@H]2C=c3cc(Br)ccc3=[NH+]2)CC1 | C[NH+](C)c1ccc(NC(=O)[C@@H]2C=c3cc(F)ccc3=[NH+]2)cc1 | C[C@@H](C(=O)NCc1ccc2c(c1)OCO2)C1CCN(C(=O)[C@@H]2C=c3ccccc3=[NH+]2)CC1 | O=C(NCCNC(=O)[C@@H]1C=c2ccccc2=[NH+]1)c1ccc2c(c1)OCO2 | C[C@H](NC(=O)[C@H](CC1=c2ccccc2=[NH+]C1)N1C(=O)c2ccccc2N[C@@H]1O)C(=O)[O-]
3047,9818,amine_tertiary,0.85,5.90359772190582,[#7]1-[#6]-[#6]-[#8]-[#6]-[#6]-1,6,COc1cccc(C[NH2+]Cc2cccc(C)c2)c1OC[C@H](O)CN1CCOCC1 | CN(CC[C@H]1CCCC[NH+]1C)C(=O)NCC(C)(C)N1CCOCC1 | CC(C)C[C@H](CNC(=O)[C@H]1CCO[C@H]1C)N1CCOCC1 | O=C(c1c[nH]c2ccccc12)[C@H](O)[C@H](c1ccccc1)N1CCOCC1 | CC(C)CC(C)(C)CNC(=O)NC[C@H]([C@@H]1CCOC1)N1CCOCC1
2870,10643,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6](-,:[#6]-,:[#6]-,:[#6])-,:[#6]-[#7]-[#6]",8,O=C(c1cccs1)[C@@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1 | CCc1ccccc1NC(=O)[C@H]1CCCN(S(=O)(=O)c2ccc(OC)c(C)c2)C1 | O=C(Nc1ccccc1)[C@H]1CCCN(C(=O)c2ccc3[nH]ccc3c2)C1 | O=C(c1ccccc1)[C@@H]1CCCN(C(=O)c2ccc3c(c2)ncn3CCO)C1 | O=C(NCC1CC1)[C@H]1CCCN(C(=O)NCc2cccnc2)C1
726,6483,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#6]-,:[#6]",3,C[N-]S(=O)(=O)c1ccc(/C([O-])=N/c2nnc(C3CC3)s2)o1 | Cc1nccn1-c1ccc(/C([O-])=N/c2cccc(Cl)c2Cl)nn1 | Cc1cc(C)c2oc(/C([O-])=N/c3nc4ccc(F)cc4s3)cc(=O)c2c1 | N#Cc1ccccc1COc1cccc(/C([O-])=N/c2ncn[nH]2)c1 | Cc1ccc2c(=O)cc(/C([O-])=N/c3nc4ccc(F)cc4s3)oc2c1C
1767,11554,aniline,1.0,2.7199042593700704,"[#6](:,-[#6]:,-[#6]):,-[#6]:,-[#6]-,:[#7]-,:[#6]",7,CCCOCCNc1nc(-c2cccnc2)nc2c1CCN(C(C)=O)C2 | Cn1ncc2c(Nc3cnn(C[C@H]4CCCO4)c3)ncnc21 | CC[C@H](C)Nc1nc[nH+]c(Nc2cccc3ccccc23)c1N | O=C([O-])c1cncc(Nc2ccc3c(c2)OC(F)(F)O3)n1 | Cc1ccc([NH3+])c(Nc2cccc(C)c2C)c1
2094,11514,ring_S,0.7,4.265171825493542,"[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",6,O=C([O-])CCCCCn1c(SCC(=O)c2ccccc2)nc2ccsc2c1=O | Cn1ccnc1[C@@H](O)[C@H]1CCC[NH+](Cc2c(Cl)nc3sccn23)C1 | Cc1ccccc1-n1c(SCC(=O)N[C@H](C)CCc2ccccc2)nc2ccsc2c1=O | COc1cccc(Cn2c(SCC(=O)N3C[C@H](C)C[C@H](C)C3)nc3ccsc3c2=O)c1 | CC(C)CCNC(=O)c1c(-c2ccccc2)nc2sccn2c1=O
1170,7326,benzene,0.95,1.2930447801823872,"[#6]-,:[#6]-[#6]:,-[#7]:,-[#6]",5,COc1ccc(OCc2noc(CN3CCc4cc(OC)c(OC)cc4[C@@H]3c3ccccc3)n2)cc1 | CC(C)([NH2+]Cc1csc(COc2ccc(F)cc2)n1)c1nccs1 | O=C(Cc1noc([C@@H]2COc3ccc(F)cc3C2)n1)Nc1ccccc1 | COc1ccc(OCc2noc(C[NH+]3CCC[C@H]3c3ccc4c(c3)OCCO4)n2)cc1 | COc1ccc(-c2noc(CN(C)[C@@H](C)c3ccccn3)n2)cc1OC
832,9988,aliphatic_ring,0.9,1.4165643592407215,"[#6]-,:[#6]-,:[#6]:,-[#6](:,-[#6])-,:[#6]",6,COC(=O)c1ccc(C[NH+]2CCc3[nH]ncc3C2)s1 | COc1ccc([C@H](CNCc2c[nH]nc2-c2ccc(Cl)cc2)N2CCOCC2)cc1 | COc1cccc(CNC(=O)c2c[nH]nc2-c2cccc(Cl)c2)c1 | COC(=O)CNC(=O)[C@@H](C)[NH+]1CCc2n[nH]cc2C1 | CC[C@@H](CNCc1c[nH]nc1-c1cccs1)[NH+]1CCCC1
977,8509,aliphatic_ring,0.9,1.4165643592407215,"[#6]-,:[#6]-,:[#6]-,:[#6]:,-[#6]:,-[#6]",6,CC(C)[C@H](c1ccccc1)N(C)C(=O)N[C@H](C)C(=O)N1CCCC[C@@H]1C | CC(C)[C@@H](C(=O)NCCNC(=O)c1c(F)cccc1F)n1cnc2cc(F)c(F)cc21 | CC(C)[C@H](C(=O)NC[C@@H]1C[NH+](C)CCN1C)n1cnc2cc(F)c(F)cc21 | CC(C)[C@@H](C(=O)NCCNC(=O)c1ccccc1F)N1C[C@H](C)O[C@@H](C)C1 | CC(C)[C@@H](CN[C@@H](C(N)=O)c1ccc(F)cc1)c1ccccc1
509,9300,fluorine,1.0,5.369992482010526,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,6,CCN(C[C@H]1CCOC1)C(=O)Nc1ccc([NH+](C)C2CCCCC2)c(F)c1 | CCNC(=O)[C@@H]1C[C@H](NC(=O)CO)C[NH+]1Cc1ccc(F)cc1C | O=C(Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COC(=O)c2ccccc2)[C@@H](F)[C@H]1O)c1ccccc1 | CCOC(=O)C1=C(C)C(C(=O)[C@H](C)OC(=O)c2ccc(C)c(F)c2)=N[C@@H]1C | Cc1ccc(C)c(N(C)C(=O)c2cc(NC(=O)C(C)(C)C)ccc2F)c1
2217,10741,aliphatic_ring,1.0,1.573960399156357,[#6](-[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,8,N#Cc1ccc(C(=O)N[C@H]2CCSc3c(F)cccc32)cc1 | O[C@H](c1ccccc1)C1(CN[C@@H]2CCCOc3ccc(F)cc32)CC1 | NC(=O)c1ccc(OCC(=O)N[C@H]2CCCOc3ccccc32)cc1 | Cc1[nH]c2ccc(C(=O)N[C@@H]3CCSc4ccccc43)cc2c1C | COc1ccc(CN(C)C(=O)N[C@H]2CCCOc3ccccc32)cc1F
2756,12469,aromatic_ring_any,0.95,1.0224728775615637,"[#6]-[#6]-,:[#7]-,:[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]",8,COc1cc([C@@H](C)[NH2+][C@H](C(=O)N2CCCC2)C(C)C)ccc1OC(F)F | C[C@@H](Cc1ccccc1Br)[NH2+][C@H](C)c1cncc(F)c1 | Cc1ncc([C@H](C)[NH2+][C@H](CN2CCCC2=O)c2ccccc2)s1 | C[C@H]([C@@H](C)[NH2+][C@H](C(=O)NC1CC1)c1ccc(F)cc1)n1cccn1 | COc1cc([C@@H](C)[NH2+][C@H](C)CC(=O)Nc2ccc(C)cc2C)ccc1F
1502,23962,carbonyl_any,1.0,1.4566642388929352,"[#6]-,:[#6]-,:[#6](:,-[#6]):,-[#6]",5,Cc1nnsc1CN(C)[C@H]1CCc2c(c(C(=O)[O-])nn2CC(C)C)C1 | O=C1CCCc2cc(C(=O)[O-])ccc2N1 | O=C(NCC1CCC(C(=O)[O-])CC1)c1ccoc1 | C[C@@H]1CN(c2ccc(C(=O)[O-])c(Cl)c2)S(=O)(=O)C1 | COc1cncc(N2CCC(CC(=O)[O-])CC2)n1
770,6318,carbonyl_any,1.0,1.4566642388929352,"[#6]:,-[#7]:,-[#6]:,-[#6]:,-[#6]:,-[#6]:,-[#6]",7,O=C(CSc1nnc2c(n1)CCCC2)c1ccc(Cl)cc1 | O=C(Cn1nc2c3ccccc3ncn2c1=O)N1CCC[C@H](c2ccccc2)C1 | O=C(NCCCc1nc2ccccc2s1)c1cnc(-c2cccnc2)nc1 | O=C(CSc1nc2ccccc2c(=O)n1CCn1cc(Cl)cn1)c1ccc(F)cc1F | O=C(CSc1nc2cc(Br)cnc2[nH]1)c1ccccc1
2661,7405,pyridine,0.85,5.055311050315213,"[#6]-,:[#6](:[#6]:[#6]:,-[#6]:,-[#7]):[#6]",7,Cc1cccn2c(CN(C)C[C@H]3CCCCO3)c(C(=O)N3CCOCC3)nc12 | Cc1noc2nc(-c3ccccc3)cc(C(=O)Nc3ccc(Sc4nncs4)cc3)c12 | Cc1noc2nc(-c3ccco3)cc(C(=O)OCCCc3ccncc3)c12 | Cc1noc2nc(-c3cnn(C)c3)cc(C(=O)N3CCN(Cc4cnn(C)c4)CC3)c12 | Cc1n[nH]c2ncc(C[NH2+][C@H](C)c3ccc4c(c3)OCCCO4)cc12
1856,12279,amide,0.95,1.5620889239673768,"[#6](=[#8])-[#6]-,:[#6]:[#6]:[#6]:,-[#6]:,-[#6]",8,CNC(=O)Cc1ccc(NC(=O)Cc2ccc(C)[nH+]c2)cc1 | CCOC(=O)c1cccc(NC(=O)Cc2ccc(Cl)nc2)c1 | CCCOC(=O)c1ccc(NC(=O)Cc2ccc(NC(C)=O)cc2)cc1 | CCS(=O)(=O)c1cccc(NC(=O)Cc2cccc(OCC#N)c2)c1 | Cn1c(-c2ccccc2)nn(CCNC(=O)Cc2ccc(Cl)cc2)c1=O
326,14049,alcohol,1.0,10.264832683227263,"[#7]:,-[#6]-,:[#6]-,:[#6]-,:[#6]",5,C[C@@H]([NH2+]C[C@H](O)c1ccc(F)cc1F)C(N)=O | C[C@H]([NH2+]C[C@H](O)c1cccc(C(F)(F)F)c1)C1(C)CC1 | Cc1cccc([C@H](C)[NH2+]C[C@H](O)c2c(F)cccc2F)c1C | Cc1cccn2cc(CCNC(=O)C[C@H](O)c3cccc(F)c3)[nH+]c12 | CC[C@H]1CCC[C@](C[NH3+])([C@H](O)c2c[nH+]n(C)c2C)C1
1465,14690,ring_O,0.7,2.7546041240358883,"[#6]-,:[#6]:,-[#6]:,-[#6]",4,Cc1nnc([C@@H]2Cc3ccccc3C[NH+]2Cc2cncs2)o1 | O=S(=O)(Cc1ccon1)N1CCCC[C@@H]1CCc1ccccc1 | O=C(Cc1ccon1)Nc1ccn(-c2ncccc2Cl)n1 | O=c1[nH]nc(CSc2nnc(N3CCOCC3)n2Cc2ccco2)[nH]1 | O=C(C[C@@H]1C(=O)NCC[NH+]1Cc1ccoc1)NC1Cc2ccccc2C1
25,7381,aromatic_ring_any,1.0,1.0762872395384881,"[#6]-,:[#7]-,:[#6]-,:[#6](:,-[#6]:,-[#6]):[#6]",7,C[NH2+][C@H](C)c1c(O)cccc1F | C[NH2+][C@H](c1ccn(C[C@@H]2C[NH+](C(C)C)CCO2)c1)C(C)C | CC[NH2+][C@@H](c1cnn(C)c1C)C(F)(F)F | CC[NH2+][C@H](c1ccc(Cl)c(OC)c1)c1cccc(Cl)c1F | CC[NH2+][C@H](c1ccc(F)c(Br)c1)c1ccc(F)cc1F
488,13652,ether,0.75,1.5962201506831821,"[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6]",5,Cc1cc(C)cc(OCCC(=O)NCCO)c1 | CCOC(=O)CCCS(=O)(=O)N1CCC(C(=O)NCCCO)CC1 | N#Cc1c(F)cccc1Oc1cccc(C(=O)NCCO)c1 | CCOc1cc(CNC(=O)CCCOC)ccn1 | CCCCOc1cccc(NC(=O)NCCCO)c1
1544,13994,aliphatic_ring,1.0,1.573960399156357,"[#6]-,:[#6]:,-[#6]:,-[#6]:,-[#6]-,:[#6]-,:[#7]",7,CCCNC(=O)CNc1ccc2c(c1)OCCO2 | CS(=O)(=O)c1ccc2c(c1)CCN2 | CCN(CCC#N)CCOc1ccc2c(c1)CCC(=O)N2 | O=C([O-])c1ccc2c(c1)S(=O)(=O)N=C1CCCCCN12 | Cc1cccnc1-c1cccc2c1O[C@@H](CNC(=O)CCCc1ccccc1)C2
2758,5984,nitrile,0.85,20.3544061302682,"[#6](:,-[#6]:,-[#6]):,-[#6]:[#6]",5,N#Cc1ccc(C(=O)N2CCc3c([O-])nc(-c4ccccn4)nc3C2)cn1 | N#Cc1cccc(COC(=O)[C@@H]2Cc3ccccc3CN2C(=O)c2ccco2)c1 | N#CCOc1cccc(CC(=O)O[C@@H](C2CCCCC2)C(F)(F)F)c1 | N#CCSc1cccc(C(=O)N2CCC(c3ccc(F)cc3)CC2)c1 | C#CCOc1ccc(CCNS(=O)(=O)CCC)cc1
2036,7777,amide,1.0,1.6443041304919757,"[#6]-,:[#6]-[#7](-[#6])-[#6](-[#6]-,:[#6])=[#8]",8,C=CCOc1cccc([C@H]2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCCOC)c1 | C=CCOc1cccc([C@@H]2c3c(oc4ccc(Br)cc4c3=O)C(=O)N2c2nccs2)c1 | C=CCOc1cccc([C@H]2c3c(oc4ccc(F)cc4c3=O)C(=O)N2c2ccc(C)c[nH+]2)c1 | C[NH+]1CC[C@@H](N[C@@H]2CCCN(c3ccccc3F)C2=O)C1 | CCCCCCOc1ccc([C@H]2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2nnc(CC)s2)cc1
579,16230,thiophene,0.9,11.89846641988366,"[#7]-,:[#6]-,:[#6]:[#6]:[#6]:,-[#6]",6,CCCNC(=O)c1sc2cccc(F)c2c1N | Cc1sc2ncnc(Nc3ccc(N(C)C)cc3)c2c1C | CCN(CCC#N)C(=O)Cn1cnc2sc3c(c2c1=O)CCC3 | COCCNC(=O)CCCNC(=O)Cn1cnc2sc3c(c2c1=O)CCCC3 | C=CCn1c(SCCC(C)C)nc2sc3c(c2c1=O)CCC3
